Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
2223400,PSON.L,423.147,644.50,638.00,2005-10-12,638.50,640.00
3156900,PSON.L,426.792,647.50,642.50,2005-10-11,644.00,643.00
4498800,PSON.L,426.129,649.16,642.85,2005-10-10,643.00,644.00
2420500,PSON.L,427.123,651.50,643.00,2005-10-07,644.50,646.00
2114000,PSON.L,430.768,660.56,650.00,2005-10-06,650.00,651.00
3285000,PSON.L,437.064,663.00,659.00,2005-10-05,659.50,659.50
2297600,PSON.L,439.052,667.00,659.50,2005-10-04,662.50,666.00
3678500,PSON.L,439.715,666.00,657.00,2005-10-03,663.50,659.50
2580900,PSON.L,436.732,663.00,657.50,2005-09-30,659.00,661.00
2580200,PSON.L,435.407,663.00,654.50,2005-09-29,657.00,663.00
2880500,PSON.L,438.389,663.50,655.982,2005-09-28,661.50,663.00
2519500,PSON.L,436.07,659.50,653.00,2005-09-27,658.00,654.50
4312800,PSON.L,436.401,659.50,651.00,2005-09-26,658.50,659.00
2694300,PSON.L,434.081,656.50,651.50,2005-09-23,655.00,651.50
2228000,PSON.L,432.093,653.00,650.00,2005-09-22,652.00,650.00
2949400,PSON.L,432.425,665.50,650.50,2005-09-21,652.50,652.00
4566400,PSON.L,437.395,661.00,654.50,2005-09-20,660.00,659.00
7085200,PSON.L,434.744,659.50,650.00,2005-09-19,656.00,657.00
7208300,PSON.L,437.064,666.00,657.013,2005-09-16,659.50,664.50
3283800,PSON.L,442.034,669.00,662.00,2005-09-15,667.00,662.00
4241400,PSON.L,440.377,674.29,661.00,2005-09-14,664.50,668.50
4413800,PSON.L,442.697,678.50,665.50,2005-09-13,668.00,675.00
1674300,PSON.L,448.993,685.00,675.50,2005-09-12,677.50,685.00
2328900,PSON.L,450.318,681.50,674.50,2005-09-09,679.50,681.00
2307600,PSON.L,449.655,682.24,676.00,2005-09-08,678.50,678.50
9779000,PSON.L,449.655,680.00,672.00,2005-09-07,678.50,672.00
9721800,PSON.L,445.348,674.00,666.50,2005-09-06,672.00,668.00
9199500,PSON.L,441.04,667.00,656.00,2005-09-05,665.50,666.00
7059800,PSON.L,441.703,676.84,664.00,2005-09-02,666.50,664.00
5140800,PSON.L,441.703,676.00,659.50,2005-09-01,666.50,670.00
