Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
000,%5eSTOXX50E,4226.70,4226.70,4226.70,2007-11-19,4226.70,4226.70
000,%5eSTOXX50E,4282.40,4282.40,4282.40,2007-11-16,4282.40,4282.40
000,%5eSTOXX50E,4301.44,4301.44,4301.44,2007-11-15,4301.44,4301.44
000,%5eSTOXX50E,4338.28,4338.28,4338.28,2007-11-14,4338.28,4338.28
000,%5eSTOXX50E,4311.98,4311.98,4311.98,2007-11-13,4311.98,4311.98
000,%5eSTOXX50E,4302.88,4302.88,4302.88,2007-11-12,4302.88,4302.88
000,%5eSTOXX50E,4297.83,4297.83,4297.83,2007-11-09,4297.83,4297.83
000,%5eSTOXX50E,4363.60,4363.60,4363.60,2007-11-08,4363.60,4363.60
000,%5eSTOXX50E,4407.34,4407.34,4407.34,2007-11-06,4407.34,4407.34
000,%5eSTOXX50E,4392.80,4392.80,4392.80,2007-11-05,4392.80,4392.80
000,%5eSTOXX50E,4415.27,4415.27,4415.27,2007-11-01,4415.27,4415.27
000,%5eSTOXX50E,4489.79,4489.79,4489.79,2007-10-31,4489.79,4489.79
000,%5eSTOXX50E,4462.95,4462.95,4462.95,2007-10-30,4462.95,4462.95
000,%5eSTOXX50E,4440.23,4440.23,4440.23,2007-10-26,4440.23,4440.23
000,%5eSTOXX50E,4412.12,4412.12,4412.12,2007-10-25,4412.12,4412.12
000,%5eSTOXX50E,4357.14,4357.14,4357.14,2007-10-24,4357.14,4357.14
000,%5eSTOXX50E,4378.42,4378.42,4378.42,2007-10-23,4378.42,4378.42
000,%5eSTOXX50E,4356.24,4356.24,4356.24,2007-10-22,4356.24,4356.24
000,%5eSTOXX50E,4411.26,4411.26,4411.26,2007-10-19,4411.26,4411.26
000,%5eSTOXX50E,4420.38,4420.38,4420.38,2007-10-18,4420.38,4420.38
000,%5eSTOXX50E,4441.80,4441.80,4441.80,2007-10-17,4441.80,4441.80
000,%5eSTOXX50E,4420.91,4420.91,4420.91,2007-10-16,4420.91,4420.91
000,%5eSTOXX50E,4434.98,4434.98,4434.98,2007-10-15,4434.98,4434.98
000,%5eSTOXX50E,4473.57,4473.57,4473.57,2007-10-11,4473.57,4473.57
000,%5eSTOXX50E,4442.61,4442.61,4442.61,2007-10-10,4442.61,4442.61
000,%5eSTOXX50E,4447.58,4447.58,4447.58,2007-10-09,4447.58,4447.58
000,%5eSTOXX50E,4435.87,4435.87,4435.87,2007-10-08,4435.87,4435.87
000,%5eSTOXX50E,4455.31,4455.31,4455.31,2007-10-05,4455.31,4455.31
000,%5eSTOXX50E,4420.39,4420.39,4420.39,2007-10-04,4420.39,4420.39
000,%5eSTOXX50E,4421.58,4421.58,4421.58,2007-10-03,4421.58,4421.58
000,%5eSTOXX50E,4409.65,4409.65,4409.65,2007-10-01,4409.65,4409.65
000,%5eSTOXX50E,4381.71,4381.71,4381.71,2007-09-28,4381.71,4381.71
000,%5eSTOXX50E,4388.98,4388.98,4388.98,2007-09-27,4388.98,4388.98
000,%5eSTOXX50E,4364.40,4364.40,4364.40,2007-09-26,4364.40,4364.40
000,%5eSTOXX50E,4328.90,4328.90,4328.90,2007-09-25,4328.90,4328.90
000,%5eSTOXX50E,4370.35,4370.35,4370.35,2007-09-21,4370.35,4370.35
000,%5eSTOXX50E,4366.16,4366.16,4366.16,2007-09-20,4366.16,4366.16
000,%5eSTOXX50E,4389.33,4389.33,4389.33,2007-09-19,4389.33,4389.33
000,%5eSTOXX50E,4264.42,4264.42,4264.42,2007-09-18,4264.42,4264.42
000,%5eSTOXX50E,4184.60,4184.60,4184.60,2007-09-17,4184.60,4184.60
000,%5eSTOXX50E,4221.34,4221.34,4221.34,2007-09-14,4221.34,4221.34
000,%5eSTOXX50E,4249.01,4249.01,4249.01,2007-09-13,4249.01,4249.01
000,%5eSTOXX50E,4210.69,4210.69,4210.69,2007-09-12,4210.69,4210.69
000,%5eSTOXX50E,4197.35,4197.35,4197.35,2007-09-11,4197.35,4197.35
000,%5eSTOXX50E,4136.44,4136.44,4136.44,2007-09-10,4136.44,4136.44
000,%5eSTOXX50E,4162.42,4162.42,4162.42,2007-09-07,4162.42,4162.42
000,%5eSTOXX50E,4256.12,4256.12,4256.12,2007-09-06,4256.12,4256.12
000,%5eSTOXX50E,4235.41,4235.41,4235.41,2007-09-05,4235.41,4235.41
000,%5eSTOXX50E,4324.35,4324.35,4324.35,2007-09-04,4324.35,4324.35
000,%5eSTOXX50E,4295.99,4295.99,4295.99,2007-09-03,4295.99,4295.99
000,%5eSTOXX50E,4294.56,4294.56,4294.56,2007-08-31,4294.56,4294.56
000,%5eSTOXX50E,4246.12,4246.12,4246.12,2007-08-30,4246.12,4246.12
000,%5eSTOXX50E,4193.58,4193.58,4193.58,2007-08-29,4193.58,4193.58
000,%5eSTOXX50E,4170.68,4170.68,4170.68,2007-08-28,4170.68,4170.68
000,%5eSTOXX50E,4240.95,4240.95,4240.95,2007-08-27,4240.95,4240.95
000,%5eSTOXX50E,4238.63,4238.63,4238.63,2007-08-24,4238.63,4238.63
000,%5eSTOXX50E,4225.89,4225.89,4225.89,2007-08-23,4225.89,4225.89
000,%5eSTOXX50E,4226.52,4226.52,4226.52,2007-08-22,4226.52,4226.52
000,%5eSTOXX50E,4175.07,4175.07,4175.07,2007-08-21,4175.07,4175.07
000,%5eSTOXX50E,4173.29,4173.29,4173.29,2007-08-20,4173.29,4173.29
000,%5eSTOXX50E,4157.20,4157.20,4157.20,2007-08-17,4157.20,4157.20
000,%5eSTOXX50E,4062.33,4062.33,4062.33,2007-08-16,4062.33,4062.33
000,%5eSTOXX50E,4183.06,4183.06,4183.06,2007-08-15,4183.06,4183.06
000,%5eSTOXX50E,4195.60,4195.60,4195.60,2007-08-14,4195.60,4195.60
000,%5eSTOXX50E,4255.79,4255.79,4255.79,2007-08-13,4255.79,4255.79
000,%5eSTOXX50E,4275.18,4275.18,4275.18,2007-08-09,4275.18,4275.18
000,%5eSTOXX50E,4364.22,4364.22,4364.22,2007-08-08,4364.22,4364.22
000,%5eSTOXX50E,4276.80,4276.80,4276.80,2007-08-07,4276.80,4276.80
000,%5eSTOXX50E,4202.77,4202.77,4202.77,2007-08-06,4202.77,4202.77
000,%5eSTOXX50E,4229.19,4229.19,4229.19,2007-08-03,4229.19,4229.19
000,%5eSTOXX50E,4288.66,4288.66,4288.66,2007-08-02,4288.66,4288.66
000,%5eSTOXX50E,4237.05,4237.05,4237.05,2007-08-01,4237.05,4237.05
000,%5eSTOXX50E,4315.69,4315.69,4315.69,2007-07-31,4315.69,4315.69
000,%5eSTOXX50E,4239.18,4239.18,4239.18,2007-07-30,4239.18,4239.18
000,%5eSTOXX50E,4244.58,4244.58,4244.58,2007-07-27,4244.58,4244.58
000,%5eSTOXX50E,4252.92,4252.92,4252.92,2007-07-26,4252.92,4252.92
000,%5eSTOXX50E,4360.90,4360.90,4360.90,2007-07-25,4360.90,4360.90
000,%5eSTOXX50E,4412.06,4412.06,4412.06,2007-07-24,4412.06,4412.06
000,%5eSTOXX50E,4482.75,4482.75,4482.75,2007-07-23,4482.75,4482.75
000,%5eSTOXX50E,4445.23,4445.23,4445.23,2007-07-20,4445.23,4445.23
000,%5eSTOXX50E,4522.63,4522.63,4522.63,2007-07-19,4522.63,4522.63
000,%5eSTOXX50E,4472.22,4472.22,4472.22,2007-07-18,4472.22,4472.22
000,%5eSTOXX50E,4538.31,4538.31,4538.31,2007-07-17,4538.31,4538.31
000,%5eSTOXX50E,4557.57,4557.57,4557.57,2007-07-16,4557.57,4557.57
000,%5eSTOXX50E,4542.57,4542.57,4542.57,2007-07-13,4542.57,4542.57
000,%5eSTOXX50E,4517.70,4517.70,4517.70,2007-07-12,4517.70,4517.70
000,%5eSTOXX50E,4447.52,4447.52,4447.52,2007-07-11,4447.52,4447.52
000,%5eSTOXX50E,4474.15,4474.15,4474.15,2007-07-10,4474.15,4474.15
000,%5eSTOXX50E,4528.76,4528.76,4528.76,2007-07-09,4528.76,4528.76
000,%5eSTOXX50E,4524.45,4524.45,4524.45,2007-07-06,4524.45,4524.45
000,%5eSTOXX50E,4491.87,4491.87,4491.87,2007-07-05,4491.87,4491.87
000,%5eSTOXX50E,4524.24,4524.24,4524.24,2007-07-04,4524.24,4524.24
000,%5eSTOXX50E,4513.01,4513.01,4513.01,2007-07-03,4513.01,4513.01
000,%5eSTOXX50E,4470.26,4470.26,4470.26,2007-07-02,4470.26,4470.26
000,%5eSTOXX50E,4489.77,4489.77,4489.77,2007-06-29,4489.77,4489.77
000,%5eSTOXX50E,4457.99,4457.99,4457.99,2007-06-28,4457.99,4457.99
000,%5eSTOXX50E,4412.12,4412.12,4412.12,2007-06-27,4412.12,4412.12
000,%5eSTOXX50E,4433.04,4433.04,4433.04,2007-06-26,4433.04,4433.04
000,%5eSTOXX50E,4471.13,4471.13,4471.13,2007-06-25,4471.13,4471.13
000,%5eSTOXX50E,4479.36,4479.36,4479.36,2007-06-22,4479.36,4479.36
000,%5eSTOXX50E,4488.66,4488.66,4488.66,2007-06-21,4488.66,4488.66
000,%5eSTOXX50E,4527.22,4527.22,4527.22,2007-06-19,4527.22,4527.22
000,%5eSTOXX50E,4530.22,4530.22,4530.22,2007-06-18,4530.22,4530.22
000,%5eSTOXX50E,4485.04,4485.04,4485.04,2007-06-14,4485.04,4485.04
000,%5eSTOXX50E,4401.68,4401.68,4401.68,2007-06-13,4401.68,4401.68
000,%5eSTOXX50E,4383.02,4383.02,4383.02,2007-06-12,4383.02,4383.02
000,%5eSTOXX50E,4415.50,4415.50,4415.50,2007-06-11,4415.50,4415.50
000,%5eSTOXX50E,4376.42,4376.42,4376.42,2007-06-08,4376.42,4376.42
000,%5eSTOXX50E,4381.45,4381.45,4381.45,2007-06-07,4381.45,4381.45
000,%5eSTOXX50E,4437.29,4437.29,4437.29,2007-06-06,4437.29,4437.29
000,%5eSTOXX50E,4513.19,4513.19,4513.19,2007-06-05,4513.19,4513.19
000,%5eSTOXX50E,4537.81,4537.81,4537.81,2007-06-04,4537.81,4537.81
000,%5eSTOXX50E,4556.97,4556.97,4556.97,2007-06-01,4556.97,4556.97
000,%5eSTOXX50E,4512.65,4512.65,4512.65,2007-05-31,4512.65,4512.65
000,%5eSTOXX50E,4468.72,4468.72,4468.72,2007-05-30,4468.72,4468.72
000,%5eSTOXX50E,4474.81,4474.81,4474.81,2007-05-29,4474.81,4474.81
000,%5eSTOXX50E,4475.46,4475.46,4475.46,2007-05-28,4475.46,4475.46
000,%5eSTOXX50E,4463.52,4463.52,4463.52,2007-05-25,4463.52,4463.52
000,%5eSTOXX50E,4452.70,4452.70,4452.70,2007-05-24,4452.70,4452.70
000,%5eSTOXX50E,4499.69,4499.69,4499.69,2007-05-23,4499.69,4499.69
000,%5eSTOXX50E,4469.88,4469.88,4469.88,2007-05-22,4469.88,4469.88
000,%5eSTOXX50E,4465.54,4465.54,4465.54,2007-05-21,4465.54,4465.54
000,%5eSTOXX50E,4480.81,4480.81,4480.81,2007-05-18,4480.81,4480.81
000,%5eSTOXX50E,4428.56,4428.56,4428.56,2007-05-17,4428.56,4428.56
000,%5eSTOXX50E,4422.62,4422.62,4422.62,2007-05-16,4422.62,4422.62
000,%5eSTOXX50E,4441.03,4441.03,4441.03,2007-05-15,4441.03,4441.03
000,%5eSTOXX50E,4413.72,4413.72,4413.72,2007-05-14,4413.72,4413.72
000,%5eSTOXX50E,4423.07,4423.07,4423.07,2007-05-11,4423.07,4423.07
000,%5eSTOXX50E,4391.87,4391.87,4391.87,2007-05-10,4391.87,4391.87
000,%5eSTOXX50E,4425.03,4425.03,4425.03,2007-05-09,4425.03,4425.03
000,%5eSTOXX50E,4411.32,4411.32,4411.32,2007-05-08,4411.32,4411.32
000,%5eSTOXX50E,4441.31,4441.31,4441.31,2007-05-07,4441.31,4441.31
000,%5eSTOXX50E,4445.59,4445.59,4445.59,2007-05-04,4445.59,4445.59
000,%5eSTOXX50E,4427.32,4427.32,4427.32,2007-05-03,4427.32,4427.32
000,%5eSTOXX50E,4415.48,4415.48,4415.48,2007-05-02,4415.48,4415.48
000,%5eSTOXX50E,4392.41,4392.41,4392.41,2007-05-01,4392.41,4392.41
000,%5eSTOXX50E,4392.34,4392.34,4392.34,2007-04-30,4392.34,4392.34
000,%5eSTOXX50E,4383.13,4383.13,4383.13,2007-04-27,4383.13,4383.13
000,%5eSTOXX50E,4414.21,4414.21,4414.21,2007-04-26,4414.21,4414.21
000,%5eSTOXX50E,4404.44,4404.44,4404.44,2007-04-25,4404.44,4404.44
000,%5eSTOXX50E,4367.83,4367.83,4367.83,2007-04-24,4367.83,4367.83
000,%5eSTOXX50E,4400.12,4400.12,4400.12,2007-04-23,4400.12,4400.12
000,%5eSTOXX50E,4416.79,4416.79,4416.79,2007-04-20,4416.79,4416.79
000,%5eSTOXX50E,4339.93,4339.93,4339.93,2007-04-19,4339.93,4339.93
000,%5eSTOXX50E,4358.95,4358.95,4358.95,2007-04-18,4358.95,4358.95
000,%5eSTOXX50E,4384.38,4384.38,4384.38,2007-04-17,4384.38,4384.38
000,%5eSTOXX50E,4379.25,4379.25,4379.25,2007-04-16,4379.25,4379.25
000,%5eSTOXX50E,4317.35,4317.35,4317.35,2007-04-13,4317.35,4317.35
000,%5eSTOXX50E,4280.02,4280.02,4280.02,2007-04-12,4280.02,4280.02
000,%5eSTOXX50E,4293.20,4293.20,4293.20,2007-04-11,4293.20,4293.20
000,%5eSTOXX50E,4301.47,4301.47,4301.47,2007-04-10,4301.47,4301.47
000,%5eSTOXX50E,4271.54,4271.54,4271.54,2007-04-05,4271.54,4271.54
000,%5eSTOXX50E,4261.83,4261.83,4261.83,2007-04-04,4261.83,4261.83
000,%5eSTOXX50E,4246.30,4246.30,4246.30,2007-04-03,4246.30,4246.30
000,%5eSTOXX50E,4189.55,4189.55,4189.55,2007-04-02,4189.55,4189.55
000,%5eSTOXX50E,4181.03,4181.03,4181.03,2007-03-30,4181.03,4181.03
000,%5eSTOXX50E,4180.07,4180.07,4180.07,2007-03-29,4180.07,4180.07
000,%5eSTOXX50E,4128.20,4128.20,4128.20,2007-03-28,4128.20,4128.20
000,%5eSTOXX50E,4153.61,4153.61,4153.61,2007-03-27,4153.61,4153.61
000,%5eSTOXX50E,4142.11,4142.11,4142.11,2007-03-26,4142.11,4142.11
000,%5eSTOXX50E,4191.58,4191.58,4191.58,2007-03-23,4191.58,4191.58
000,%5eSTOXX50E,4170.08,4170.08,4170.08,2007-03-22,4170.08,4170.08
000,%5eSTOXX50E,4078.29,4078.29,4078.29,2007-03-21,4078.29,4078.29
000,%5eSTOXX50E,4079.52,4079.52,4079.52,2007-03-20,4079.52,4079.52
000,%5eSTOXX50E,4055.49,4055.49,4055.49,2007-03-19,4055.49,4055.49
000,%5eSTOXX50E,3984.54,3984.54,3984.54,2007-03-16,3984.54,3984.54
000,%5eSTOXX50E,3985.57,3985.57,3985.57,2007-03-15,3985.57,3985.57
000,%5eSTOXX50E,3906.15,3906.15,3906.15,2007-03-14,3906.15,3906.15
000,%5eSTOXX50E,4017.75,4017.75,4017.75,2007-03-13,4017.75,4017.75
000,%5eSTOXX50E,4066.78,4066.78,4066.78,2007-03-12,4066.78,4066.78
000,%5eSTOXX50E,4091.67,4091.67,4091.67,2007-03-09,4091.67,4091.67
000,%5eSTOXX50E,4082.58,4082.58,4082.58,2007-03-08,4082.58,4082.58
000,%5eSTOXX50E,4021.97,4021.97,4021.97,2007-03-07,4021.97,4021.97
000,%5eSTOXX50E,4010.39,4010.39,4010.39,2007-03-06,4010.39,4010.39
000,%5eSTOXX50E,3980.06,3980.06,3980.06,2007-03-05,3980.06,3980.06
000,%5eSTOXX50E,4011.63,4011.63,4011.63,2007-03-02,4011.63,4011.63
000,%5eSTOXX50E,4031.30,4031.30,4031.30,2007-03-01,4031.30,4031.30
000,%5eSTOXX50E,4087.12,4087.12,4087.12,2007-02-28,4087.12,4087.12
000,%5eSTOXX50E,4156.73,4156.73,4156.73,2007-02-27,4156.73,4156.73
000,%5eSTOXX50E,4272.32,4272.32,4272.32,2007-02-26,4272.32,4272.32
000,%5eSTOXX50E,4245.99,4245.99,4245.99,2007-02-23,4245.99,4245.99
000,%5eSTOXX50E,4241.48,4241.48,4241.48,2007-02-22,4241.48,4241.48
000,%5eSTOXX50E,4232.52,4232.52,4232.52,2007-02-21,4232.52,4232.52
000,%5eSTOXX50E,4250.30,4250.30,4250.30,2007-02-20,4250.30,4250.30
000,%5eSTOXX50E,4266.23,4266.23,4266.23,2007-02-19,4266.23,4266.23
000,%5eSTOXX50E,4247.40,4247.40,4247.40,2007-02-16,4247.40,4247.40
000,%5eSTOXX50E,4258.13,4258.13,4258.13,2007-02-15,4258.13,4258.13
000,%5eSTOXX50E,4267.02,4267.02,4267.02,2007-02-14,4267.02,4267.02
000,%5eSTOXX50E,4239.03,4239.03,4239.03,2007-02-13,4239.03,4239.03
000,%5eSTOXX50E,4213.85,4213.85,4213.85,2007-02-12,4213.85,4213.85
000,%5eSTOXX50E,4248.24,4248.24,4248.24,2007-02-09,4248.24,4248.24
000,%5eSTOXX50E,4225.92,4225.92,4225.92,2007-02-08,4225.92,4225.92
000,%5eSTOXX50E,4251.06,4251.06,4251.06,2007-02-07,4251.06,4251.06
000,%5eSTOXX50E,4233.47,4233.47,4233.47,2007-02-06,4233.47,4233.47
000,%5eSTOXX50E,4227.47,4227.47,4227.47,2007-02-05,4227.47,4227.47
000,%5eSTOXX50E,4228.39,4228.39,4228.39,2007-02-02,4228.39,4228.39
000,%5eSTOXX50E,4211.32,4211.32,4211.32,2007-02-01,4211.32,4211.32
000,%5eSTOXX50E,4178.54,4178.54,4178.54,2007-01-31,4178.54,4178.54
000,%5eSTOXX50E,4195.21,4195.21,4195.21,2007-01-30,4195.21,4195.21
000,%5eSTOXX50E,4166.83,4166.83,4166.83,2007-01-29,4166.83,4166.83
000,%5eSTOXX50E,4149.01,4149.01,4149.01,2007-01-26,4149.01,4149.01
000,%5eSTOXX50E,4175.70,4175.70,4175.70,2007-01-25,4175.70,4175.70
000,%5eSTOXX50E,4187.55,4187.55,4187.55,2007-01-24,4187.55,4187.55
000,%5eSTOXX50E,4140.19,4140.19,4140.19,2007-01-23,4140.19,4140.19
000,%5eSTOXX50E,4140.61,4140.61,4140.61,2007-01-22,4140.61,4140.61
000,%5eSTOXX50E,4173.07,4173.07,4173.07,2007-01-19,4173.07,4173.07
000,%5eSTOXX50E,4137.31,4137.31,4137.31,2007-01-18,4137.31,4137.31
000,%5eSTOXX50E,4146.73,4146.73,4146.73,2007-01-17,4146.73,4146.73
000,%5eSTOXX50E,4169.18,4169.18,4169.18,2007-01-16,4169.18,4169.18
000,%5eSTOXX50E,4187.36,4187.36,4187.36,2007-01-15,4187.36,4187.36
000,%5eSTOXX50E,4174.80,4174.80,4174.80,2007-01-12,4174.80,4174.80
000,%5eSTOXX50E,4165.95,4165.95,4165.95,2007-01-11,4165.95,4165.95
000,%5eSTOXX50E,4090.88,4090.88,4090.88,2007-01-10,4090.88,4090.88
000,%5eSTOXX50E,4129.49,4129.49,4129.49,2007-01-09,4129.49,4129.49
000,%5eSTOXX50E,4123.33,4123.33,4123.33,2007-01-08,4123.33,4123.33
000,%5eSTOXX50E,4129.35,4129.35,4129.35,2007-01-05,4129.35,4129.35
000,%5eSTOXX50E,4177.76,4177.76,4177.76,2007-01-04,4177.76,4177.76
000,%5eSTOXX50E,4188.24,4188.24,4188.24,2007-01-03,4188.24,4188.24
000,%5eSTOXX50E,4182.12,4182.12,4182.12,2007-01-02,4182.12,4182.12
000,%5eSTOXX50E,4119.94,4119.94,4119.94,2006-12-29,4119.94,4119.94
000,%5eSTOXX50E,4130.66,4130.66,4130.66,2006-12-28,4130.66,4130.66
000,%5eSTOXX50E,4134.86,4134.86,4134.86,2006-12-27,4134.86,4134.86
000,%5eSTOXX50E,4073.50,4073.50,4073.50,2006-12-22,4073.50,4073.50
000,%5eSTOXX50E,4112.10,4112.10,4112.10,2006-12-21,4112.10,4112.10
000,%5eSTOXX50E,4118.54,4118.54,4118.54,2006-12-20,4118.54,4118.54
000,%5eSTOXX50E,4100.48,4100.48,4100.48,2006-12-19,4100.48,4100.48
000,%5eSTOXX50E,4130.06,4130.06,4130.06,2006-12-18,4130.06,4130.06
000,%5eSTOXX50E,4140.66,4140.66,4140.66,2006-12-15,4140.66,4140.66
000,%5eSTOXX50E,4118.84,4118.84,4118.84,2006-12-14,4118.84,4118.84
000,%5eSTOXX50E,4094.33,4094.33,4094.33,2006-12-13,4094.33,4094.33
000,%5eSTOXX50E,4059.74,4059.74,4059.74,2006-12-12,4059.74,4059.74
000,%5eSTOXX50E,4052.90,4052.90,4052.90,2006-12-11,4052.90,4052.90
000,%5eSTOXX50E,4019.89,4019.89,4019.89,2006-12-08,4019.89,4019.89
000,%5eSTOXX50E,4018.69,4018.69,4018.69,2006-12-07,4018.69,4018.69
000,%5eSTOXX50E,4002.31,4002.31,4002.31,2006-12-06,4002.31,4002.31
000,%5eSTOXX50E,4007.94,4007.94,4007.94,2006-12-05,4007.94,4007.94
000,%5eSTOXX50E,3962.93,3962.93,3962.93,2006-12-04,3962.93,3962.93
000,%5eSTOXX50E,3932.09,3932.09,3932.09,2006-12-01,3932.09,3932.09
000,%5eSTOXX50E,3987.23,3987.23,3987.23,2006-11-30,3987.23,3987.23
000,%5eSTOXX50E,4023.09,4023.09,4023.09,2006-11-29,4023.09,4023.09
000,%5eSTOXX50E,3975.11,3975.11,3975.11,2006-11-28,3975.11,3975.11
000,%5eSTOXX50E,3978.25,3978.25,3978.25,2006-11-27,3978.25,3978.25
000,%5eSTOXX50E,4048.16,4048.16,4048.16,2006-11-24,4048.16,4048.16
000,%5eSTOXX50E,4085.76,4085.76,4085.76,2006-11-23,4085.76,4085.76
000,%5eSTOXX50E,4094.97,4094.97,4094.97,2006-11-22,4094.97,4094.97
000,%5eSTOXX50E,4096.06,4096.06,4096.06,2006-11-21,4096.06,4096.06
000,%5eSTOXX50E,4095.75,4095.75,4095.75,2006-11-20,4095.75,4095.75
000,%5eSTOXX50E,4080.03,4080.03,4080.03,2006-11-17,4080.03,4080.03
000,%5eSTOXX50E,4109.81,4109.81,4109.81,2006-11-16,4109.81,4109.81
000,%5eSTOXX50E,4108.83,4108.83,4108.83,2006-11-15,4108.83,4108.83
000,%5eSTOXX50E,4084.33,4084.33,4084.33,2006-11-14,4084.33,4084.33
000,%5eSTOXX50E,4086.15,4086.15,4086.15,2006-11-13,4086.15,4086.15
000,%5eSTOXX50E,4063.84,4063.84,4063.84,2006-11-10,4063.84,4063.84
000,%5eSTOXX50E,4073.00,4073.00,4073.00,2006-11-09,4073.00,4073.00
000,%5eSTOXX50E,4073.81,4073.81,4073.81,2006-11-08,4073.81,4073.81
000,%5eSTOXX50E,4072.86,4072.86,4072.86,2006-11-07,4072.86,4072.86
000,%5eSTOXX50E,4045.22,4045.22,4045.22,2006-11-06,4045.22,4045.22
000,%5eSTOXX50E,3990.46,3990.46,3990.46,2006-11-03,3990.46,3990.46
000,%5eSTOXX50E,3974.62,3974.62,3974.62,2006-11-02,3974.62,3974.62
000,%5eSTOXX50E,4014.34,4014.34,4014.34,2006-11-01,4014.34,4014.34
000,%5eSTOXX50E,4004.80,4004.80,4004.80,2006-10-31,4004.80,4004.80
000,%5eSTOXX50E,4004.92,4004.92,4004.92,2006-10-30,4004.92,4004.92
000,%5eSTOXX50E,4017.27,4017.27,4017.27,2006-10-27,4017.27,4017.27
000,%5eSTOXX50E,4027.29,4027.29,4027.29,2006-10-26,4027.29,4027.29
000,%5eSTOXX50E,4019.14,4019.14,4019.14,2006-10-25,4019.14,4019.14
000,%5eSTOXX50E,4014.01,4014.01,4014.01,2006-10-24,4014.01,4014.01
000,%5eSTOXX50E,4019.02,4019.02,4019.02,2006-10-23,4019.02,4019.02
000,%5eSTOXX50E,3998.19,3998.19,3998.19,2006-10-20,3998.19,3998.19
000,%5eSTOXX50E,3986.82,3986.82,3986.82,2006-10-19,3986.82,3986.82
000,%5eSTOXX50E,3991.38,3991.38,3991.38,2006-10-18,3991.38,3991.38
000,%5eSTOXX50E,3949.57,3949.57,3949.57,2006-10-17,3949.57,3949.57
000,%5eSTOXX50E,4001.97,4001.97,4001.97,2006-10-16,4001.97,4001.97
000,%5eSTOXX50E,3999.07,3999.07,3999.07,2006-10-13,3999.07,3999.07
000,%5eSTOXX50E,3999.89,3999.89,3999.89,2006-10-12,3999.89,3999.89
000,%5eSTOXX50E,3967.39,3967.39,3967.39,2006-10-11,3967.39,3967.39
000,%5eSTOXX50E,3960.67,3960.67,3960.67,2006-10-10,3960.67,3960.67
000,%5eSTOXX50E,3939.48,3939.48,3939.48,2006-10-09,3939.48,3939.48
000,%5eSTOXX50E,3940.31,3940.31,3940.31,2006-10-06,3940.31,3940.31
000,%5eSTOXX50E,3939.86,3939.86,3939.86,2006-10-05,3939.86,3939.86
000,%5eSTOXX50E,3914.73,3914.73,3914.73,2006-10-04,3914.73,3914.73
000,%5eSTOXX50E,3880.14,3880.14,3880.14,2006-10-03,3880.14,3880.14
000,%5eSTOXX50E,3892.48,3892.48,3892.48,2006-10-02,3892.48,3892.48
000,%5eSTOXX50E,3899.41,3899.41,3899.41,2006-09-29,3899.41,3899.41
000,%5eSTOXX50E,3894.98,3894.98,3894.98,2006-09-28,3894.98,3894.98
