Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
4862900,INF.L,408.69,515.50,504.00,2007-08-22,513.50,504.00
2186600,INF.L,400.731,506.50,499.50,2007-08-21,503.50,500.00
3004800,INF.L,397.548,517.50,498.00,2007-08-20,499.50,515.50
5806200,INF.L,406.303,531.50,496.50,2007-08-17,510.50,500.00
2837400,INF.L,398.742,519.00,500.00,2007-08-16,501.00,507.50
2756400,INF.L,410.282,522.50,506.00,2007-08-15,515.50,506.00
2206200,INF.L,409.088,522.50,511.50,2007-08-14,514.00,520.00
2742500,INF.L,415.455,528.50,513.38,2007-08-13,522.00,515.00
8431700,INF.L,403.915,515.912,494.25,2007-08-10,507.50,501.50
7777300,INF.L,404.313,516.50,502.50,2007-08-09,508.00,516.50
9691700,INF.L,410.282,524.00,502.00,2007-08-08,515.50,524.00
2742900,INF.L,410.68,522.00,515.00,2007-08-07,516.00,522.00
1961300,INF.L,409.486,520.50,513.00,2007-08-06,514.50,515.00
3213900,INF.L,414.659,535.00,519.50,2007-08-03,521.00,528.50
2787800,INF.L,420.629,531.50,519.50,2007-08-02,528.50,524.50
5879700,INF.L,416.251,527.00,518.50,2007-08-01,523.00,526.00
6320600,INF.L,422.22,537.50,527.50,2007-07-31,530.50,534.00
5531700,INF.L,417.445,539.00,523.50,2007-07-30,524.50,527.50
6790200,INF.L,421.822,545.00,529.00,2007-07-27,530.00,532.50
5046200,INF.L,427.394,564.00,537.00,2007-07-26,537.00,564.00
2093100,INF.L,444.107,565.00,557.00,2007-07-25,558.00,562.00
2953200,INF.L,448.883,583.00,562.50,2007-07-24,564.00,578.00
1822600,INF.L,462.413,587.50,580.00,2007-07-23,581.00,587.00
3325400,INF.L,464.801,591.00,583.00,2007-07-20,584.00,584.00
3430400,INF.L,466.392,592.00,583.46,2007-07-19,586.00,584.00
3361900,INF.L,464.005,587.50,580.00,2007-07-18,583.00,580.00
6937300,INF.L,465.199,603.00,581.50,2007-07-17,584.50,597.00
1808600,INF.L,479.127,604.45,596.00,2007-07-16,602.00,596.00
3292200,INF.L,477.137,604.50,597.00,2007-07-13,599.50,601.00
5856200,INF.L,477.137,601.00,585.00,2007-07-12,599.50,585.00
4521000,INF.L,460.821,582.50,576.00,2007-07-11,579.00,582.50
6072300,INF.L,462.413,589.50,580.00,2007-07-10,581.00,583.50
1442700,INF.L,467.188,588.00,583.00,2007-07-09,587.00,584.00
1157900,INF.L,466.392,586.00,578.00,2007-07-06,586.00,578.00
2812300,INF.L,463.209,588.00,578.00,2007-07-05,582.00,580.00
1949100,INF.L,460.025,578.50,570.50,2007-07-04,578.00,570.50
4074500,INF.L,456.444,574.00,565.00,2007-07-03,573.50,565.00
1467300,INF.L,446.893,563.50,555.00,2007-07-02,561.50,558.00
2942200,INF.L,443.709,567.00,555.18,2007-06-29,557.50,567.00
1304900,INF.L,446.893,567.00,558.00,2007-06-28,561.50,567.00
3352000,INF.L,444.903,563.50,557.00,2007-06-27,559.00,557.00
2810600,INF.L,449.281,565.52,559.00,2007-06-26,564.50,559.00
2600400,INF.L,448.087,565.50,550.10,2007-06-25,563.00,554.50
1874200,INF.L,443.709,562.50,556.00,2007-06-22,557.50,560.50
4671600,INF.L,444.903,566.50,555.00,2007-06-21,559.00,565.00
2895800,INF.L,452.066,575.175,566.00,2007-06-20,568.00,570.00
2678800,INF.L,453.658,584.50,569.50,2007-06-19,570.00,584.00
1303400,INF.L,461.617,590.00,577.00,2007-06-18,580.00,586.00
4103300,INF.L,468.78,589.00,576.00,2007-06-15,589.00,577.00
3912400,INF.L,458.831,577.00,568.00,2007-06-14,576.50,569.00
2729700,INF.L,447.689,564.50,558.00,2007-06-13,562.50,559.00
2705800,INF.L,448.485,570.00,560.00,2007-06-12,563.50,560.00
1776000,INF.L,448.883,571.50,559.00,2007-06-11,564.00,564.00
6212500,INF.L,444.903,570.174,552.55,2007-06-08,559.00,563.00
2353400,INF.L,448.883,586.00,562.50,2007-06-07,564.00,586.00
1732100,INF.L,460.025,592.00,576.50,2007-06-06,578.00,592.00
2768100,INF.L,469.178,598.50,586.00,2007-06-05,589.50,592.00
2563900,INF.L,474.749,598.50,590.00,2007-06-04,596.50,590.00
1682300,INF.L,473.157,595.00,585.00,2007-06-01,594.50,587.50
1497100,INF.L,469.974,593.00,585.00,2007-05-31,590.50,588.00
1953400,INF.L,465.994,591.00,579.50,2007-05-30,585.50,581.50
1068600,INF.L,469.178,589.50,581.50,2007-05-29,589.50,586.00
000,INF.L,463.209,582.00,582.00,2007-05-28,582.00,582.00
2122700,INF.L,463.209,584.50,576.00,2007-05-25,582.00,582.50
3532600,INF.L,461.219,589.00,578.50,2007-05-24,579.50,581.00
3668800,INF.L,467.188,592.00,580.00,2007-05-23,587.00,580.00
3186100,INF.L,465.199,584.69,574.00,2007-05-22,584.50,574.00
2217100,INF.L,457.638,589.50,574.00,2007-05-21,575.00,589.50
3265600,INF.L,464.801,589.50,581.00,2007-05-18,584.00,585.00
1246800,INF.L,469.576,596.03,586.50,2007-05-17,590.00,588.50
3487100,INF.L,468.78,592.00,584.00,2007-05-16,589.00,591.00
11000000,INF.L,466.79,613.00,579.50,2007-05-15,586.50,613.00
12500000,INF.L,488.279,630.00,612.00,2007-05-14,613.50,630.00
4351200,INF.L,494.647,622.50,614.00,2007-05-11,621.50,618.00
1957400,INF.L,492.657,623.975,617.00,2007-05-10,619.00,621.00
4488300,INF.L,494.647,628.00,617.50,2007-05-09,621.50,621.00
3255700,INF.L,493.055,628.50,618.00,2007-05-08,619.50,622.00
000,INF.L,494.647,621.50,621.50,2007-05-07,621.50,621.50
14500000,INF.L,494.647,629.00,604.00,2007-05-04,621.50,612.00
4200500,INF.L,481.514,623.50,604.00,2007-05-03,605.00,623.50
5289600,INF.L,496.238,631.50,612.00,2007-05-02,623.50,613.00
4364700,INF.L,486.29,612.50,590.00,2007-05-01,611.00,590.00
1589400,INF.L,472.759,597.00,587.00,2007-04-30,594.00,592.00
1901400,INF.L,471.168,592.50,585.00,2007-04-27,592.00,592.50
5469400,INF.L,469.576,594.00,584.50,2007-04-26,590.00,587.00
2253500,INF.L,465.596,587.00,576.00,2007-04-25,585.00,582.50
1893400,INF.L,466.79,599.50,580.00,2007-04-24,586.50,589.00
2041800,INF.L,473.555,600.00,592.00,2007-04-23,595.00,599.50
1791700,INF.L,472.759,598.50,592.00,2007-04-20,594.00,595.50
2331500,INF.L,471.566,595.00,582.50,2007-04-19,592.50,592.00
1431000,INF.L,473.157,603.475,593.50,2007-04-18,594.50,603.00
2262100,INF.L,477.535,605.50,597.50,2007-04-17,600.00,600.00
2615200,INF.L,481.514,611.50,602.50,2007-04-16,605.00,611.50
2040100,INF.L,481.514,608.50,601.00,2007-04-13,605.00,601.00
5690200,INF.L,480.32,617.665,601.50,2007-04-12,603.50,612.50
1787800,INF.L,491.463,622.00,609.00,2007-04-11,617.50,618.50
1568200,INF.L,488.677,621.00,613.50,2007-04-10,614.00,613.50
000,INF.L,490.269,616.00,616.00,2007-04-09,616.00,616.00
000,INF.L,490.269,616.00,616.00,2007-04-06,616.00,616.00
990700,INF.L,490.269,619.00,608.00,2007-04-05,616.00,608.00
1315600,INF.L,488.677,617.00,612.00,2007-04-04,614.00,614.00
1787100,INF.L,489.871,617.00,611.00,2007-04-03,615.50,614.00
1861300,INF.L,484.698,612.50,602.50,2007-04-02,609.00,602.50
1269300,INF.L,483.902,612.00,603.00,2007-03-30,608.00,605.00
1814100,INF.L,484.30,614.50,600.00,2007-03-29,608.50,603.00
2064700,INF.L,479.525,602.50,592.00,2007-03-28,602.50,592.00
2310100,INF.L,474.351,600.50,592.50,2007-03-27,596.00,595.50
2489100,INF.L,473.555,602.225,594.50,2007-03-26,595.00,596.00
2278000,INF.L,477.535,604.00,598.00,2007-03-23,600.00,604.00
4508900,INF.L,479.127,618.50,601.00,2007-03-22,602.00,612.00
4393300,INF.L,479.127,605.00,587.00,2007-03-21,602.00,587.00
2375900,INF.L,469.178,594.50,585.00,2007-03-20,589.50,588.50
2525800,INF.L,468.382,595.50,481.825,2007-03-19,588.50,594.00
2975400,INF.L,468.78,592.50,573.00,2007-03-16,589.00,576.00
3000300,INF.L,456.046,580.00,565.00,2007-03-15,573.00,565.00
2361800,INF.L,439.332,575.325,552.00,2007-03-14,552.00,568.00
2250500,INF.L,459.229,584.00,571.00,2007-03-13,577.00,577.00
1777500,INF.L,463.209,584.00,572.50,2007-03-12,582.00,582.00
1058300,INF.L,458.433,582.00,574.00,2007-03-09,576.00,577.00
2920000,INF.L,463.209,582.00,559.00,2007-03-08,582.00,562.00
4680200,INF.L,444.903,565.00,554.00,2007-03-07,559.00,565.00
1438800,INF.L,445.301,573.00,558.50,2007-03-06,559.50,573.00
1202300,INF.L,448.883,566.00,552.00,2007-03-05,564.00,559.00
1992400,INF.L,455.25,592.54,557.00,2007-03-02,572.00,559.50
1299400,INF.L,446.495,574.50,553.00,2007-03-01,561.00,569.50
2927500,INF.L,451.27,570.00,548.55,2007-02-28,567.00,555.00
2943200,INF.L,450.872,589.00,562.00,2007-02-27,566.50,584.00
956900,INF.L,467.984,599.00,586.00,2007-02-26,588.00,598.00
589500,INF.L,471.964,596.00,588.50,2007-02-23,593.00,594.50
517200,INF.L,470.372,597.00,590.50,2007-02-22,591.00,592.00
2349200,INF.L,469.178,593.00,586.50,2007-02-21,589.50,591.00
1388500,INF.L,471.168,596.50,589.00,2007-02-20,592.00,591.00
650900,INF.L,474.351,597.00,590.00,2007-02-19,596.00,595.00
1038400,INF.L,471.566,598.00,591.50,2007-02-16,592.50,598.00
3266700,INF.L,473.555,607.50,568.00,2007-02-15,595.00,572.00
1950900,INF.L,452.862,576.00,566.00,2007-02-14,569.00,570.00
1078000,INF.L,454.454,576.00,569.00,2007-02-13,571.00,572.00
844100,INF.L,456.842,579.00,570.50,2007-02-12,574.00,577.50
1606300,INF.L,460.025,586.00,577.50,2007-02-09,578.00,580.00
1375900,INF.L,459.627,585.00,574.00,2007-02-08,577.50,585.00
1680000,INF.L,461.617,586.00,575.50,2007-02-07,580.00,586.00
1430500,INF.L,464.801,584.00,578.50,2007-02-06,584.00,582.00
2374200,INF.L,459.229,579.00,564.00,2007-02-05,577.00,569.00
1118800,INF.L,451.27,569.00,560.00,2007-02-02,567.00,560.00
2036000,INF.L,448.883,567.00,559.50,2007-02-01,564.00,566.50
1507300,INF.L,444.505,568.00,557.50,2007-01-31,558.50,568.00
1099300,INF.L,449.679,569.00,560.00,2007-01-30,565.00,569.00
1733800,INF.L,450.475,568.50,556.00,2007-01-29,566.00,560.50
2460200,INF.L,452.066,573.50,566.50,2007-01-26,568.00,571.00
1769700,INF.L,453.658,583.50,566.50,2007-01-25,570.00,583.50
1848300,INF.L,460.423,585.50,576.00,2007-01-24,578.50,576.00
2620600,INF.L,460.025,584.50,573.139,2007-01-23,578.00,581.00
1805700,INF.L,466.392,597.50,583.00,2007-01-22,586.00,592.50
875500,INF.L,474.351,596.00,582.50,2007-01-19,596.00,584.50
1133900,INF.L,467.984,589.00,579.50,2007-01-18,588.00,588.00
2367000,INF.L,465.596,588.00,582.00,2007-01-17,585.00,587.50
1849000,INF.L,467.188,596.50,585.00,2007-01-16,587.00,596.50
1139400,INF.L,471.168,597.00,585.50,2007-01-15,592.00,590.00
1998200,INF.L,468.382,590.00,583.00,2007-01-12,588.50,583.00
3624500,INF.L,467.188,592.50,574.00,2007-01-11,587.00,592.00
2546200,INF.L,466.392,595.00,571.45,2007-01-10,586.00,583.00
1641700,INF.L,463.209,584.00,576.50,2007-01-09,582.00,578.00
1400800,INF.L,457.24,590.50,574.50,2007-01-08,574.50,590.50
570400,INF.L,465.199,592.50,584.50,2007-01-05,584.50,588.50
757500,INF.L,469.576,592.50,585.50,2007-01-04,590.00,590.00
635500,INF.L,475.147,601.50,595.00,2007-01-03,597.00,599.50
1471200,INF.L,475.545,604.50,596.00,2007-01-02,597.50,601.00
000,INF.L,475.147,597.00,597.00,2007-01-01,597.00,597.00
404900,INF.L,475.147,601.00,582.00,2006-12-29,597.00,583.00
433600,INF.L,467.586,588.50,580.50,2006-12-28,587.50,580.50
575600,INF.L,465.199,585.50,574.00,2006-12-27,584.50,574.00
000,INF.L,464.005,583.00,583.00,2006-12-26,583.00,583.00
000,INF.L,464.005,583.00,583.00,2006-12-25,583.00,583.00
167400,INF.L,464.005,583.00,576.00,2006-12-22,583.00,576.50
738300,INF.L,459.229,578.00,570.00,2006-12-21,577.00,575.00
1090800,INF.L,455.648,584.50,566.00,2006-12-20,572.50,584.50
417700,INF.L,459.229,578.00,573.00,2006-12-19,577.00,573.00
1478100,INF.L,461.617,580.00,574.00,2006-12-18,580.00,578.00
1551600,INF.L,459.229,582.50,576.00,2006-12-15,577.00,577.00
1148300,INF.L,461.219,589.95,576.50,2006-12-14,579.50,588.00
3162200,INF.L,468.183,595.00,573.50,2006-12-13,588.25,573.50
1491900,INF.L,455.449,577.75,570.00,2006-12-12,572.25,573.00
795700,INF.L,458.036,577.00,570.00,2006-12-11,575.50,574.75
2118300,INF.L,453.061,572.00,566.00,2006-12-08,569.25,568.00
2782200,INF.L,455.449,575.00,565.00,2006-12-07,572.25,569.00
4091800,INF.L,449.679,571.00,557.25,2006-12-06,565.00,571.00
2906500,INF.L,451.071,569.25,565.00,2006-12-05,566.75,565.75
2815000,INF.L,452.066,572.00,565.00,2006-12-04,568.00,568.75
2262900,INF.L,452.066,572.00,561.00,2006-12-01,568.00,563.00
1848600,INF.L,449.679,570.00,558.988,2006-11-30,565.00,561.00
1144300,INF.L,445.50,561.00,556.50,2006-11-29,559.75,560.75
2211300,INF.L,441.322,567.75,553.25,2006-11-28,554.50,560.00
2651300,INF.L,449.878,573.75,564.00,2006-11-27,565.25,567.00
1059400,INF.L,447.689,567.00,553.25,2006-11-24,562.50,562.00
1586100,INF.L,448.087,575.75,562.50,2006-11-23,563.00,575.75
1799100,INF.L,453.658,580.00,568.00,2006-11-22,570.00,580.00
1350100,INF.L,459.229,580.75,574.75,2006-11-21,577.00,579.25
1074100,INF.L,457.638,579.50,567.75,2006-11-20,575.00,572.50
964700,INF.L,452.663,579.75,568.75,2006-11-17,568.75,579.75
1829700,INF.L,461.617,580.00,564.25,2006-11-16,580.00,569.00
1336200,INF.L,452.862,571.00,563.50,2006-11-15,569.00,565.00
1310500,INF.L,447.888,565.00,559.25,2006-11-14,562.75,565.00
2593700,INF.L,447.888,565.597,558.50,2006-11-13,562.75,559.75
2041000,INF.L,449.679,565.00,553.75,2006-11-10,565.00,553.75
2813000,INF.L,447.49,562.50,547.25,2006-11-09,562.25,552.75
8866100,INF.L,437.143,558.00,543.50,2006-11-08,549.25,555.00
3153700,INF.L,444.107,558.00,543.00,2006-11-07,558.00,544.00
4704500,INF.L,432.766,561.75,543.50,2006-11-06,543.75,555.00
6784400,INF.L,443.709,557.75,515.00,2006-11-03,557.50,546.75
1009000,INF.L,431.174,547.00,538.00,2006-11-02,541.75,542.25
2189300,INF.L,434.557,549.25,541.50,2006-11-01,546.00,543.00
884000,INF.L,434.557,548.00,543.25,2006-10-31,546.00,545.50
1653500,INF.L,434.756,556.00,545.00,2006-10-30,546.25,556.00
1409200,INF.L,435.95,557.50,545.00,2006-10-27,547.75,556.00
1572600,INF.L,438.934,559.00,547.25,2006-10-26,551.50,555.00
1828200,INF.L,441.919,560.03,555.00,2006-10-25,555.25,560.00
3850100,INF.L,445.301,560.00,552.00,2006-10-24,559.50,552.00
1920300,INF.L,441.72,568.00,552.25,2006-10-23,555.00,563.00
8093300,INF.L,450.077,574.00,548.25,2006-10-20,565.50,574.00
22100000,INF.L,453.658,580.00,529.205,2006-10-19,570.00,554.00
1746400,INF.L,396.951,501.75,487.75,2006-10-18,498.75,489.00
1296700,INF.L,388.395,499.25,485.00,2006-10-17,488.00,498.00
1368400,INF.L,394.762,501.00,493.00,2006-10-16,496.00,497.75
3420300,INF.L,395.558,499.50,490.00,2006-10-13,497.00,496.50
1860200,INF.L,392.374,499.50,490.25,2006-10-12,493.00,495.00
1355300,INF.L,392.374,495.00,490.25,2006-10-11,493.00,493.00
2830800,INF.L,391.977,499.50,492.50,2006-10-10,492.50,499.00
1047100,INF.L,397.15,507.75,497.50,2006-10-09,499.00,499.75
1161000,INF.L,401.925,508.00,503.30,2006-10-06,505.00,508.00
3140200,INF.L,401.328,512.00,500.50,2006-10-05,504.25,504.00
1640500,INF.L,399.935,503.25,492.00,2006-10-04,502.50,494.25
1352000,INF.L,392.573,495.00,482.25,2006-10-03,493.25,485.25
1388100,INF.L,389.987,497.75,488.375,2006-10-02,490.00,495.25
1335500,INF.L,393.767,500.00,493.25,2006-09-29,494.75,499.50
3133000,INF.L,394.364,507.25,493.00,2006-09-28,495.50,494.00
2631500,INF.L,393.369,495.75,488.50,2006-09-27,494.25,495.00
5575300,INF.L,389.589,494.00,470.00,2006-09-26,489.50,470.00
1309500,INF.L,367.901,468.50,458.00,2006-09-25,462.25,467.00
653000,INF.L,368.498,465.725,457.75,2006-09-22,463.00,457.75
3875700,INF.L,369.493,466.25,455.00,2006-09-21,464.25,458.25
1288700,INF.L,363.722,460.00,450.00,2006-09-20,457.00,450.00
1853800,INF.L,357.156,453.50,444.75,2006-09-19,448.75,451.50
514100,INF.L,358.549,456.00,445.75,2006-09-18,450.50,454.00
1379400,INF.L,360.937,455.75,447.50,2006-09-15,453.50,447.75
1614500,INF.L,357.554,454.75,443.75,2006-09-14,449.25,443.75
1117100,INF.L,357.753,452.50,444.00,2006-09-13,449.50,452.50
794900,INF.L,356.758,451.50,438.75,2006-09-12,448.25,440.00
727700,INF.L,349.197,453.00,436.00,2006-09-11,438.75,453.00
347100,INF.L,355.763,453.50,442.50,2006-09-08,447.00,452.00
889200,INF.L,354.172,452.00,441.25,2006-09-07,445.00,442.00
441800,INF.L,354.57,450.00,443.00,2006-09-06,445.50,450.00
544000,INF.L,355.962,451.25,445.00,2006-09-05,447.25,448.75
1542400,INF.L,359.544,458.25,448.25,2006-09-04,451.75,451.75
2097600,INF.L,359.743,455.00,439.75,2006-09-01,452.00,440.00
980800,INF.L,348.60,439.00,430.00,2006-08-31,438.00,433.00
723900,INF.L,344.82,435.00,429.00,2006-08-30,433.25,429.75
1037100,INF.L,343.029,432.75,423.25,2006-08-29,431.00,423.25
000,INF.L,338.652,425.50,425.50,2006-08-28,425.50,425.50
197600,INF.L,338.652,428.75,424.00,2006-08-25,425.50,426.75
619000,INF.L,341.238,430.00,423.50,2006-08-24,428.75,427.00
1380100,INF.L,339.846,435.00,426.75,2006-08-23,427.00,435.00
3767500,INF.L,347.208,443.00,435.25,2006-08-22,436.25,436.50
1295100,INF.L,348.004,438.00,430.00,2006-08-21,437.25,431.00
1148400,INF.L,346.213,437.50,432.00,2006-08-18,435.00,432.25
1959800,INF.L,343.029,436.75,418.288,2006-08-17,431.00,431.00
2912100,INF.L,340.443,429.50,417.00,2006-08-16,427.75,417.75
1904900,INF.L,332.484,419.75,412.00,2006-08-15,417.75,412.00
1784400,INF.L,330.494,417.00,413.25,2006-08-14,415.25,416.50
1438500,INF.L,327.111,414.00,408.25,2006-08-11,411.00,412.50
2199100,INF.L,325.719,413.00,406.50,2006-08-10,409.25,413.00
747000,INF.L,330.295,419.50,414.00,2006-08-09,415.00,419.50
1546300,INF.L,330.494,420.00,413.00,2006-08-08,415.25,420.00
1339400,INF.L,330.892,423.50,415.00,2006-08-07,415.75,420.00
798300,INF.L,336.861,427.50,421.25,2006-08-04,423.25,427.50
769100,INF.L,336.264,430.50,420.413,2006-08-03,422.50,430.25
997400,INF.L,343.228,434.75,427.75,2006-08-02,431.25,431.75
857300,INF.L,339.448,438.25,425.75,2006-08-01,426.50,436.00
636700,INF.L,347.009,439.00,433.878,2006-07-31,436.00,435.75
1226400,INF.L,347.009,437.00,429.50,2006-07-28,436.00,430.25
2810500,INF.L,345.417,436.00,426.00,2006-07-27,434.00,426.00
2420000,INF.L,344.223,435.25,426.25,2006-07-26,432.50,427.25
1085800,INF.L,340.045,434.00,425.50,2006-07-25,427.25,434.00
1608500,INF.L,342.83,435.00,425.00,2006-07-24,430.75,425.25
1814700,INF.L,336.463,423.25,416.25,2006-07-21,422.75,416.25
2469300,INF.L,333.478,419.50,412.50,2006-07-20,419.00,413.75
1747500,INF.L,327.708,415.75,403.50,2006-07-19,411.75,409.25
1574900,INF.L,321.54,407.50,398.75,2006-07-18,404.00,401.50
1360100,INF.L,319.55,408.00,398.75,2006-07-17,401.50,406.50
1289500,INF.L,324.127,411.50,405.50,2006-07-14,407.25,407.00
4919000,INF.L,325.918,416.45,406.75,2006-07-13,409.50,415.00
1627200,INF.L,332.484,429.00,417.00,2006-07-12,417.75,428.50
1200700,INF.L,337.856,428.00,423.75,2006-07-11,424.50,428.00
556500,INF.L,343.029,432.75,426.00,2006-07-10,431.00,426.00
1122800,INF.L,343.029,436.50,429.00,2006-07-07,431.00,436.50
5387500,INF.L,346.014,437.00,432.00,2006-07-06,434.75,432.00
821600,INF.L,341.835,431.50,427.00,2006-07-05,429.50,431.00
2076000,INF.L,346.611,438.74,430.50,2006-07-04,435.50,434.50
