Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
000,REL.L,440.706,526.693,520.104,2006-11-10,522.739,524.497
000,REL.L,442.928,528.889,523.178,2006-11-09,525.375,523.178
000,REL.L,442.187,525.375,516.59,2006-11-08,524.497,517.468
000,REL.L,438.483,520.543,515.711,2006-11-07,520.104,516.15
000,REL.L,435.521,520.104,514.394,2006-11-06,516.59,517.468
000,REL.L,434.41,519.665,499.677,2006-11-03,515.272,518.347
000,REL.L,435.521,516.59,510.686,2006-11-02,516.59,520.104
000,REL.L,438.854,528.011,518.347,2006-11-01,520.543,523.416
000,REL.L,442.187,525.814,518.347,2006-10-31,524.497,524.057
000,REL.L,442.187,526.254,519.226,2006-10-30,524.497,522.739
000,REL.L,444.039,536.796,523.178,2006-10-27,526.693,535.039
000,REL.L,436.90,519.079,518.226,2006-10-26,518.226,518.226
000,REL.L,444.409,528.889,524.26,2006-10-25,527.132,527.132
000,REL.L,445.52,531.964,520.104,2006-10-24,528.45,521.422
000,REL.L,438.854,527.132,519.226,2006-10-23,520.543,527.132
000,REL.L,444.409,536.796,524.497,2006-10-20,527.132,526.254
000,REL.L,443.669,527.572,520.846,2006-10-19,526.254,522.739
000,REL.L,440.706,524.936,519.226,2006-10-18,522.739,519.226
000,REL.L,437.003,520.543,516.15,2006-10-17,518.347,519.226
000,REL.L,438.854,521.861,519.226,2006-10-16,520.543,520.543
000,REL.L,439.965,524.497,517.468,2006-10-13,521.861,524.497
000,REL.L,442.187,524.936,519.226,2006-10-12,524.497,521.422
000,REL.L,438.854,522.301,515.711,2006-10-11,520.543,519.226
000,REL.L,437.003,519.665,515.272,2006-10-10,518.347,517.907
000,REL.L,435.891,524.497,515.272,2006-10-09,517.029,520.543
000,REL.L,440.336,523.091,518.347,2006-10-06,522.301,521.422
000,REL.L,439.595,529.768,520.543,2006-10-05,521.422,527.132
000,REL.L,444.039,529.812,524.497,2006-10-04,526.693,526.254
000,REL.L,442.187,525.375,517.907,2006-10-03,524.497,524.057
000,REL.L,439.224,523.618,519.226,2006-10-02,520.982,523.618
000,REL.L,438.854,523.618,518.786,2006-09-29,520.543,520.982
000,REL.L,439.965,522.739,514.832,2006-09-28,521.861,515.272
000,REL.L,435.15,521.861,513.075,2006-09-27,516.15,519.226
000,REL.L,437.743,520.543,506.047,2006-09-26,519.226,508.683
000,REL.L,427.744,511.319,505.168,2006-09-25,507.365,510.00
000,REL.L,429.225,510.879,508.173,2006-09-22,509.122,509.122
000,REL.L,432.188,513.075,508.243,2006-09-21,512.636,508.683
000,REL.L,429.596,510.659,502.533,2006-09-20,509.561,504.29
000,REL.L,426.632,511.758,505.168,2006-09-19,506.047,509.561
000,REL.L,431.077,512.636,507.804,2006-09-18,511.319,511.319
000,REL.L,432.558,514.394,505.801,2006-09-15,513.075,506.047
000,REL.L,426.262,506.047,500.337,2006-09-14,505.608,502.972
000,REL.L,424.04,502.972,502.972,2006-09-13,502.972,501.215
000,REL.L,419.966,499.897,493.747,2006-09-12,498.14,499.458
000,REL.L,419.596,501.979,496.822,2006-09-11,497.701,500.337
000,REL.L,422.559,502.533,496.822,2006-09-08,501.215,498.14
000,REL.L,418.855,499.458,495.505,2006-09-07,496.822,498.579
000,REL.L,421.448,503.538,495.944,2006-09-06,499.897,497.261
000,REL.L,418.115,497.701,492.135,2006-09-05,495.944,497.701
000,REL.L,420.707,500.776,497.701,2006-09-04,499.018,498.14
000,REL.L,419.966,498.579,491.99,2006-09-01,498.14,495.505
000,REL.L,417.374,497.261,492.43,2006-08-31,495.065,496.822
000,REL.L,419.596,498.14,490.672,2006-08-30,497.701,491.99
000,REL.L,413.30,491.99,486.279,2006-08-29,490.233,489.355
000,REL.L,411.819,488.476,488.476,2006-08-28,488.476,488.476
000,REL.L,411.819,491.99,487.496,2006-08-25,488.476,491.551
000,REL.L,415.152,494.186,489.253,2006-08-24,492.43,493.747
000,REL.L,414.782,650.569,491.551,2006-08-23,491.99,493.747
000,REL.L,416.633,497.701,492.43,2006-08-22,494.186,496.822
000,REL.L,418.855,498.579,494.186,2006-08-21,496.822,498.14
000,REL.L,420.337,500.047,497.261,2006-08-18,498.579,498.579
000,REL.L,421.078,500.337,491.111,2006-08-17,499.458,493.747
000,REL.L,417.004,497.261,491.551,2006-08-16,494.626,497.261
000,REL.L,417.374,495.065,488.036,2006-08-15,495.065,493.308
000,REL.L,416.633,495.944,490.672,2006-08-14,494.186,495.944
000,REL.L,415.893,493.747,484.083,2006-08-11,493.308,484.962
000,REL.L,409.597,486.719,470.642,2006-08-10,485.84,474.419
000,REL.L,403.672,479.69,469.147,2006-08-09,478.812,470.905
000,REL.L,395.524,471.006,464.315,2006-08-08,469.147,466.073
000,REL.L,391.08,466.951,463.437,2006-08-07,463.876,464.755
000,REL.L,396.635,471.48,466.073,2006-08-04,470.466,466.951
000,REL.L,393.672,475.843,466.512,2006-08-03,466.951,475.737
000,REL.L,401.079,477.494,465.634,2006-08-02,475.737,467.83
000,REL.L,390.587,475.737,465.634,2006-08-01,467.391,469.147
000,REL.L,392.054,472.697,467.83,2006-07-31,469.147,471.783
000,REL.L,394.624,472.662,463.461,2006-07-28,472.222,464.315
000,REL.L,389.852,472.258,457.727,2006-07-27,466.512,462.998
000,REL.L,390.587,469.147,460.362,2006-07-26,467.391,463.437
000,REL.L,387.649,466.802,453.053,2006-07-25,463.876,460.362
000,REL.L,385.814,462.119,455.091,2006-07-24,461.68,455.091
000,REL.L,379.941,459.963,453.053,2006-07-21,454.652,455.969
000,REL.L,383.245,459.044,454.652,2006-07-20,458.605,455.091
000,REL.L,379.941,455.785,450.258,2006-07-19,454.652,453.333
000,REL.L,377.004,454.68,448.062,2006-07-18,451.137,451.137
000,REL.L,378.472,455.969,450.549,2006-07-17,452.894,455.969
000,REL.L,380.308,460.802,455.091,2006-07-14,455.091,456.409
000,REL.L,383.979,465.634,458.605,2006-07-13,459.484,465.634
000,REL.L,390.219,468.709,465.634,2006-07-12,466.951,466.951
000,REL.L,388.751,468.709,464.315,2006-07-11,465.194,468.709
000,REL.L,394.257,471.783,465.634,2006-07-10,471.783,467.391
000,REL.L,392.054,474.524,466.951,2006-07-07,469.147,472.222
000,REL.L,396.46,478.812,473.101,2006-07-06,474.419,478.812
000,REL.L,398.662,481.008,477.055,2006-07-05,477.055,478.373
000,REL.L,399.764,480.569,474.858,2006-07-04,478.373,477.494
000,REL.L,400.131,483.846,476.616,2006-07-03,478.812,481.887
000,REL.L,400.865,483.644,473.98,2006-06-30,479.69,477.933
000,REL.L,400.131,481.008,470.905,2006-06-29,478.812,473.101
000,REL.L,394.624,473.98,456.409,2006-06-28,472.222,457.727
000,REL.L,382.877,466.951,457.727,2006-06-27,458.166,464.755
000,REL.L,385.08,462.559,457.287,2006-06-26,460.802,462.559
000,REL.L,385.447,462.998,458.605,2006-06-23,461.24,458.605
000,REL.L,384.713,465.634,456.848,2006-06-22,460.363,465.634
000,REL.L,383.611,460.802,452.016,2006-06-21,459.044,457.727
000,REL.L,380.308,457.727,452.456,2006-06-20,455.091,452.894
000,REL.L,380.308,458.261,453.333,2006-06-19,455.091,455.53
000,REL.L,379.573,457.727,452.894,2006-06-16,454.212,457.287
000,REL.L,379.206,456.409,449.82,2006-06-15,453.773,452.456
000,REL.L,377.371,455.969,448.502,2006-06-14,451.577,452.894
000,REL.L,379.206,469.099,451.137,2006-06-13,453.773,459.923
000,REL.L,387.649,466.073,462.119,2006-06-12,463.876,462.998
000,REL.L,387.649,469.587,462.559,2006-06-09,463.876,469.587
000,REL.L,389.485,474.858,310.788,2006-06-08,466.073,472.662
000,REL.L,396.093,475.297,458.605,2006-06-07,473.98,458.605
000,REL.L,383.245,466.512,456.848,2006-06-06,458.605,459.044
