,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event
199777,rex,16553,,-0.013582746,2872,28,0.0
199778,rex,16554,,-0.001417963,2872,28,0.0
199779,rex,16559,,0.009095093,2872,28,0.0
199780,rex,16560,,0.005167558,2872,28,0.0
199781,rex,16561,,0.005707819,2872,28,0.0
199782,rex,16562,,0.004337201,2872,28,0.0
199783,rex,16565,,-0.003390596,2872,28,0.0
199784,rex,16566,,-0.007306199,2872,28,0.0
199785,rex,16567,,-0.002138066,2872,28,0.0
199786,rex,16568,,0.00612259,2872,28,0.0
199787,rex,16569,,4.99759e-05,2872,28,0.0
199788,rex,16572,,-0.004197651,2872,28,0.0
199789,rex,16573,,0.001030659,2872,28,0.0
199790,rex,16574,,0.011437487,2872,28,0.0
199791,rex,16575,,0.004704767,2872,28,0.0
199792,rex,16576,,0.000876537,2872,28,0.0
199793,rex,16579,,0.004109947,2872,28,0.0
199794,rex,16580,,-0.000789218,2872,28,0.0
199795,rex,16581,,-0.000570614,2872,28,0.0
199796,rex,16582,,0.007013857,2872,28,0.0
199797,rex,16583,,-0.000882414,2872,28,0.0
199798,rex,16587,,0.00448707,2872,28,0.0
199799,rex,16588,,0.013386121,2872,28,0.0
199800,rex,16589,,-0.000151309,2872,28,0.0
199801,rex,16596,,0.004257242,2872,28,0.0
199802,rex,16597,,0.006048266,2872,28,0.0
199803,rex,16600,,0.00398708,2872,28,0.0
199804,rex,16601,,0.00138692,2872,28,0.0
199805,rex,16602,,-0.004020325,2872,28,0.0
199806,rex,16603,,0.00552928,2872,28,0.0
199807,rex,16604,,0.001313935,2872,28,0.0
199808,rex,16607,,-0.000337068,2872,28,0.0
199809,rex,16608,,0.004808192,2872,28,0.0
199810,rex,16609,,0.00116199,2872,28,0.0
199811,rex,16610,,0.004202994,2872,28,0.0
199812,rex,16611,,-0.008151721,2872,28,0.0
199813,rex,16614,,-0.009713451,2872,28,0.0
199814,rex,16615,,0.008522274,2872,28,0.0
199815,rex,16616,,0.002964198,2872,28,0.0
199816,rex,16617,,-0.003136038,2872,28,0.0
199817,rex,16618,,0.007810287,2872,28,0.0
199818,rex,16622,,0.000251759,2872,28,0.0
199819,rex,16623,,0.005896191,2872,28,0.0
199820,rex,16624,,-0.018221237,2872,28,0.0
199821,rex,16625,,0.013775767,2872,28,0.0
199822,rex,16628,,0.005260896,2872,28,0.0
199823,rex,16629,,-0.003822247,2872,28,0.0
199824,rex,16630,,0.005712415,2872,28,0.0
199825,rex,16631,,0.004567566,2872,28,0.0
199826,rex,16632,,-0.001803078,2872,28,0.0
199827,rex,16635,,-0.00235759,2872,28,0.0
199828,rex,16637,,0.001742948,2872,28,0.0
199829,rex,16638,,0.00144099,2872,28,0.0
199830,rex,16639,,0.000699887,2872,28,0.0
199831,rex,16642,,0.004161065,2872,28,0.0
199832,rex,16643,,0.000593994,2872,28,0.0
199833,rex,16644,,0.002805696,2872,28,0.0
199834,rex,16645,,0.004968441,2872,28,0.0
199835,rex,16646,,-0.000589054,2872,28,0.0
199836,rex,16649,,0.000929765,2872,28,0.0
199837,rex,16650,,0.00751486,2872,28,0.0
199838,rex,16651,,-0.001221051,2872,28,0.0
199839,rex,16652,,-0.007534257,2872,28,0.0
199840,rex,16653,,-0.003800867,2872,28,0.0
199841,rex,16656,,0.006249821,2872,28,0.0
199842,rex,16657,,0.00610608,2872,28,0.0
199843,rex,16658,,0.008320427,2872,28,0.0
199844,rex,16659,,-0.003109527,2872,28,0.0
199845,rex,16660,,-0.002267577,2872,28,0.0
199846,rex,16663,,-0.00040249,2872,28,0.0
199847,rex,16664,,-0.00238477,2872,28,0.0
199848,rex,16665,,-0.002567908,2872,28,0.0
199849,rex,16666,,-0.003153555,2872,28,0.0
199850,rex,16667,,0.009546662,2872,28,0.0
199851,rex,16670,,0.000672486,2872,28,0.0
199852,rex,16672,,-0.010565436,2872,28,0.0
199853,rex,16673,,-0.006806104,2872,28,0.0
199854,rex,16679,,0.004000885,2872,28,0.0
199855,rex,16680,,0.007095878,2872,28,0.0
199856,rex,16681,,-0.000449724,2872,28,0.0
199857,rex,16685,,0.014010715,2872,28,0.0
199858,rex,16686,,0.003797298,2872,28,0.0
199859,rex,16687,,-0.000962805,2872,28,0.0
199860,rex,16688,,0.003097197,2872,28,0.0
199861,rex,16691,,0.002287577,2872,28,0.0
199862,rex,16692,,-0.006935666,2872,28,0.0
199863,rex,16693,,0.003318491,2872,28,0.0
199864,rex,16694,,0.000246603,2872,28,0.0
199865,rex,16695,,0.006011041,2872,28,0.0
199866,rex,16698,,0.002443217,2872,28,0.0
199867,rex,16699,,0.001109965,2872,28,0.0
199868,rex,16700,,-0.010290694,2872,28,0.0
199869,rex,16701,,-0.003597179,2872,28,0.0
199870,rex,16702,,0.004717265,2872,28,0.0
199871,rex,16706,,0.00889761,2872,28,0.0
199872,rex,16707,,0.008527436,2872,28,0.0
199873,rex,16708,,-0.003386793,2872,28,0.0
199874,rex,16709,,0.003648049,2872,28,0.0
199875,rex,16712,,0.007895011,2872,28,0.0
199876,rex,16713,,0.002862391,2872,28,0.0
199877,rex,16714,,-0.010289105,2872,28,0.0
199878,rex,16716,,-0.01831506,2872,28,0.0
199879,rex,16719,,0.002749305,2872,28,0.0
199880,rex,16720,,0.002301409,2872,28,0.0
199881,rex,16726,,-0.016069232,2872,28,0.0
199882,rex,16727,,-0.001970045,2872,28,0.0
199883,rex,16728,,-0.01732827,2872,28,0.0
199884,rex,16729,,0.004571787,2872,28,0.0
199885,rex,16730,,-0.004491244,2872,28,0.0
199886,rex,16733,,0.011762259,2872,28,0.0
199887,rex,16734,,-0.002951659,2872,28,0.0
199888,rex,16735,,0.00400675,2872,28,0.0
199889,rex,16736,,-0.013241125,2872,28,0.0
199890,rex,16737,,0.001441202,2872,28,0.0
199891,rex,16740,,0.023867881,2872,28,0.0
199892,rex,16741,,0.000551193,2872,28,0.0
199893,rex,16742,,0.003811361,2872,28,0.0
199894,rex,16743,,0.014837744,2872,28,0.0
199895,rex,16744,,-0.001233579,2872,28,0.0
199896,rex,16747,,0.003898216,2872,28,0.0
199897,rex,16748,,0.00047875,2872,28,0.0
199898,rex,16749,,-0.000960229,2872,28,0.0
199899,rex,16750,,0.000664336,2872,28,0.0
199900,rex,16751,,0.010548682,2872,28,0.0
199901,rex,16754,,0.000210066,2872,28,0.0
199902,rex,16755,,-0.002977548,2872,28,0.0
199903,rex,16756,,-0.00762817,2872,28,0.0
199904,rex,16757,,0.00434718,2872,28,0.0
199905,rex,16758,,0.006187298,2872,28,0.0
199906,rex,16761,,0.002831195,2872,28,0.0
199907,rex,16762,,0.000798148,2872,28,0.0
199908,rex,16763,,0.004070302,2872,28,0.0
199909,rex,16768,,-0.006314037,2872,28,0.0
199910,rex,16770,,-0.002677462,2872,28,0.0
199911,rex,16771,,0.016151616,2872,28,0.0
199912,rex,16772,,0.007778115,2872,28,0.0
199913,rex,16775,,-0.003867152,2872,28,0.0
199914,rex,16776,,0.005263628,2872,28,0.0
199915,rex,16777,,-0.001029008,2872,28,0.0
199916,rex,16778,,0.000453111,2872,28,0.0
199917,rex,16779,,-0.000208605,2872,28,0.0
199918,rex,16782,,-0.000188957,2872,28,0.0
199919,rex,16784,,-0.001613403,2872,28,0.0
199920,rex,16785,,-0.002073115,2872,28,0.0
199921,rex,16786,,0.007030468,2872,28,0.0
199922,rex,16789,,-0.001195537,2872,28,0.0
199923,rex,16790,,0.003688377,2872,28,0.0
199924,rex,16791,,0.005152506,2872,28,0.0
199925,rex,16792,,-0.002005337,2872,28,0.0
199926,rex,16800,,0.001544142,2872,28,0.0
199927,rex,16804,,0.009705427,2872,28,0.0
199928,rex,16805,,0.009902844,2872,28,0.0
