,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event
31464,d_bmwx,16553,-0.73%,-0.013582746,3420,34,0.0
31465,d_bmwx,16554,-1.10%,-0.001417963,3420,34,0.0
31466,d_bmwx,16559,0.49%,0.009095093,3420,34,0.0
31467,d_bmwx,16560,0.48%,0.005167558,3420,34,0.0
31468,d_bmwx,16561,0.45%,0.005707819,3420,34,0.0
31469,d_bmwx,16562,0.96%,0.004337201,3420,34,0.0
31470,d_bmwx,16565,-0.65%,-0.003390596,3420,34,0.0
31471,d_bmwx,16566,-0.72%,-0.007306199,3420,34,0.0
31472,d_bmwx,16567,0.81%,-0.002138066,3420,34,0.0
31473,d_bmwx,16568,1.61%,0.00612259,3420,34,0.0
31474,d_bmwx,16569,0.94%,4.99759e-05,3420,34,0.0
31475,d_bmwx,16572,-0.33%,-0.004197651,3420,34,0.0
31476,d_bmwx,16573,0.53%,0.001030659,3420,34,0.0
31477,d_bmwx,16574,1.18%,0.011437487,3420,34,0.0
31478,d_bmwx,16575,0.35%,0.004704767,3420,34,0.0
31479,d_bmwx,16576,0.55%,0.000876537,3420,34,0.0
31480,d_bmwx,16579,0.58%,0.004109947,3420,34,0.0
31481,d_bmwx,16580,-0.11%,-0.000789218,3420,34,0.0
31482,d_bmwx,16581,-0.46%,-0.000570614,3420,34,0.0
31483,d_bmwx,16582,0.61%,0.007013857,3420,34,0.0
31484,d_bmwx,16583,0.37%,-0.000882414,3420,34,0.0
31485,d_bmwx,16587,0.20%,0.00448707,3420,34,0.0
31486,d_bmwx,16588,2.30%,0.013386121,3420,34,0.0
31487,d_bmwx,16589,1.69%,-0.000151309,3420,34,0.0
31488,d_bmwx,16596,-0.22%,0.004257242,3420,34,0.0
31489,d_bmwx,16597,0.76%,0.006048266,3420,34,0.0
31490,d_bmwx,16600,0.92%,0.00398708,3420,34,0.0
31491,d_bmwx,16601,-0.35%,0.00138692,3420,34,0.0
31492,d_bmwx,16602,-2.15%,-0.004020325,3420,34,0.0
31493,d_bmwx,16603,0.80%,0.00552928,3420,34,0.0
31494,d_bmwx,16604,-0.30%,0.001313935,3420,34,0.0
31495,d_bmwx,16607,-0.66%,-0.000337068,3420,34,0.0
31496,d_bmwx,16608,1.68%,0.004808192,3420,34,0.0
31497,d_bmwx,16609,1.14%,0.00116199,3420,34,0.0
31498,d_bmwx,16610,0.37%,0.004202994,3420,34,0.0
31499,d_bmwx,16611,-2.02%,-0.008151721,3420,34,0.0
31500,d_bmwx,16614,-0.60%,-0.009713451,3420,34,0.0
31501,d_bmwx,16615,1.45%,0.008522274,3420,34,0.0
31502,d_bmwx,16616,0.94%,0.002964198,3420,34,0.0
31503,d_bmwx,16617,0.72%,-0.003136038,3420,34,0.0
31504,d_bmwx,16618,0.95%,0.007810287,3420,34,0.0
31505,d_bmwx,16622,-0.85%,0.000251759,3420,34,0.0
31506,d_bmwx,16623,0.13%,0.005896191,3420,34,0.0
31507,d_bmwx,16624,-2.69%,-0.018221237,3420,34,0.0
31508,d_bmwx,16625,2.39%,0.013775767,3420,34,0.0
31509,d_bmwx,16628,1.35%,0.005260896,3420,34,0.0
31510,d_bmwx,16629,-1.36%,-0.003822247,3420,34,0.0
31511,d_bmwx,16630,0.88%,0.005712415,3420,34,0.0
31512,d_bmwx,16631,0.72%,0.004567566,3420,34,0.0
31513,d_bmwx,16632,-0.03%,-0.001803078,3420,34,0.0
31514,d_bmwx,16635,-0.03%,-0.00235759,3420,34,0.0
31515,d_bmwx,16637,0.36%,0.001742948,3420,34,0.0
31516,d_bmwx,16638,-0.48%,0.00144099,3420,34,0.0
31517,d_bmwx,16639,-0.82%,0.000699887,3420,34,0.0
31518,d_bmwx,16642,0.87%,0.004161065,3420,34,0.0
31519,d_bmwx,16643,-1.63%,0.000593994,3420,34,0.0
31520,d_bmwx,16644,-0.41%,0.002805696,3420,34,0.0
31521,d_bmwx,16645,0.73%,0.004968441,3420,34,0.0
31522,d_bmwx,16646,0.03%,-0.000589054,3420,34,0.0
31523,d_bmwx,16649,0.54%,0.000929765,3420,34,0.0
31524,d_bmwx,16650,1.67%,0.00751486,3420,34,0.0
31525,d_bmwx,16651,-4.22%,-0.001221051,3420,34,0.0
31526,d_bmwx,16652,-2.16%,-0.007534257,3420,34,0.0
31527,d_bmwx,16653,-1.05%,-0.003800867,3420,34,0.0
31528,d_bmwx,16656,1.44%,0.006249821,3420,34,0.0
31529,d_bmwx,16657,0.89%,0.00610608,3420,34,0.0
31530,d_bmwx,16658,-0.82%,0.008320427,3420,34,0.0
31531,d_bmwx,16659,-0.78%,-0.003109527,3420,34,0.0
31532,d_bmwx,16660,-0.70%,-0.002267577,3420,34,0.0
31533,d_bmwx,16663,-0.98%,-0.00040249,3420,34,0.0
31534,d_bmwx,16664,-0.47%,-0.00238477,3420,34,0.0
31535,d_bmwx,16665,0.91%,-0.002567908,3420,34,0.0
31536,d_bmwx,16666,0.77%,-0.003153555,3420,34,0.0
31537,d_bmwx,16667,1.03%,0.009546662,3420,34,0.0
31538,d_bmwx,16670,0.38%,0.000672486,3420,34,0.0
31539,d_bmwx,16672,-0.38%,-0.010565436,3420,34,0.0
31540,d_bmwx,16673,-1.16%,-0.006806104,3420,34,0.0
31541,d_bmwx,16679,1.28%,0.004000885,3420,34,0.0
31542,d_bmwx,16680,-0.19%,0.007095878,3420,34,0.0
31543,d_bmwx,16681,-0.11%,-0.000449724,3420,34,0.0
31544,d_bmwx,16685,0.54%,0.014010715,3420,34,0.0
31545,d_bmwx,16686,1.08%,0.003797298,3420,34,0.0
31546,d_bmwx,16687,-0.64%,-0.000962805,3420,34,0.0
31547,d_bmwx,16688,0.40%,0.003097197,3420,34,0.0
31548,d_bmwx,16691,-0.37%,0.002287577,3420,34,0.0
31549,d_bmwx,16692,-2.20%,-0.006935666,3420,34,0.0
31550,d_bmwx,16693,0.22%,0.003318491,3420,34,0.0
31551,d_bmwx,16694,0.16%,0.000246603,3420,34,0.0
31552,d_bmwx,16695,0.98%,0.006011041,3420,34,0.0
31553,d_bmwx,16698,-0.03%,0.002443217,3420,34,0.0
31554,d_bmwx,16699,2.54%,0.001109965,3420,34,0.0
31555,d_bmwx,16700,-1.13%,-0.010290694,3420,34,0.0
31556,d_bmwx,16701,0.08%,-0.003597179,3420,34,0.0
31557,d_bmwx,16702,0.05%,0.004717265,3420,34,0.0
31558,d_bmwx,16706,-0.36%,0.00889761,3420,34,0.0
31559,d_bmwx,16707,1.33%,0.008527436,3420,34,0.0
31560,d_bmwx,16708,-0.08%,-0.003386793,3420,34,0.0
31561,d_bmwx,16709,0.49%,0.003648049,3420,34,0.0
31562,d_bmwx,16712,0.49%,0.007895011,3420,34,0.0
31563,d_bmwx,16713,1.83%,0.002862391,3420,34,0.0
31564,d_bmwx,16714,-1.18%,-0.010289105,3420,34,0.0
31565,d_bmwx,16716,0.23%,-0.01831506,3420,34,0.0
31566,d_bmwx,16719,-0.46%,0.002749305,3420,34,0.0
31567,d_bmwx,16720,-0.41%,0.002301409,3420,34,0.0
31568,d_bmwx,16726,-0.44%,-0.016069232,3420,34,0.0
31569,d_bmwx,16727,-0.50%,-0.001970045,3420,34,0.0
31570,d_bmwx,16728,-1.37%,-0.01732827,3420,34,0.0
31571,d_bmwx,16729,-1.42%,0.004571787,3420,34,0.0
31572,d_bmwx,16730,-0.08%,-0.004491244,3420,34,0.0
31573,d_bmwx,16733,0.84%,0.011762259,3420,34,0.0
31574,d_bmwx,16734,-0.89%,-0.002951659,3420,34,0.0
31575,d_bmwx,16735,0.82%,0.00400675,3420,34,0.0
31576,d_bmwx,16736,-1.13%,-0.013241125,3420,34,0.0
31577,d_bmwx,16737,-0.44%,0.001441202,3420,34,0.0
31578,d_bmwx,16740,-0.88%,0.023867881,3420,34,0.0
31579,d_bmwx,16741,0.11%,0.000551193,3420,34,0.0
31580,d_bmwx,16742,0.30%,0.003811361,3420,34,0.0
31581,d_bmwx,16743,-1.79%,0.014837744,3420,34,0.0
31582,d_bmwx,16744,-1.51%,-0.001233579,3420,34,0.0
31583,d_bmwx,16747,2.65%,0.003898216,3420,34,0.0
31584,d_bmwx,16748,1.63%,0.00047875,3420,34,0.0
31585,d_bmwx,16749,-0.90%,-0.000960229,3420,34,0.0
31586,d_bmwx,16750,-1.07%,0.000664336,3420,34,0.0
31587,d_bmwx,16751,2.47%,0.010548682,3420,34,0.0
31588,d_bmwx,16754,0.35%,0.000210066,3420,34,0.0
31589,d_bmwx,16755,0.32%,-0.002977548,3420,34,0.0
31590,d_bmwx,16756,0.00%,-0.00762817,3420,34,0.0
31591,d_bmwx,16757,0.57%,0.00434718,3420,34,0.0
31592,d_bmwx,16758,0.91%,0.006187298,3420,34,0.0
31593,d_bmwx,16761,1.04%,0.002831195,3420,34,0.0
31594,d_bmwx,16762,-1.52%,0.000798148,3420,34,0.0
31595,d_bmwx,16763,-0.40%,0.004070302,3420,34,0.0
31596,d_bmwx,16768,-0.08%,-0.006314037,3420,34,0.0
31597,d_bmwx,16770,0.27%,-0.002677462,3420,34,0.0
31598,d_bmwx,16771,0.40%,0.016151616,3420,34,0.0
31599,d_bmwx,16772,0.85%,0.007778115,3420,34,0.0
31600,d_bmwx,16775,0.08%,-0.003867152,3420,34,0.0
31601,d_bmwx,16776,0.32%,0.005263628,3420,34,0.0
31602,d_bmwx,16777,-1.34%,-0.001029008,3420,34,0.0
31603,d_bmwx,16778,-0.03%,0.000453111,3420,34,0.0
31604,d_bmwx,16779,0.53%,-0.000208605,3420,34,0.0
31605,d_bmwx,16782,0.00%,-0.000188957,3420,34,0.0
31606,d_bmwx,16784,-0.48%,-0.001613403,3420,34,0.0
31607,d_bmwx,16785,-1.02%,-0.002073115,3420,34,0.0
31608,d_bmwx,16786,0.27%,0.007030468,3420,34,0.0
31609,d_bmwx,16789,-0.22%,-0.001195537,3420,34,0.0
31610,d_bmwx,16790,0.27%,0.003688377,3420,34,0.0
31611,d_bmwx,16791,-0.70%,0.005152506,3420,34,0.0
31612,d_bmwx,16792,0.27%,-0.002005337,3420,34,0.0
31613,d_bmwx,16800,-0.96%,0.001544142,3420,34,0.0
31614,d_bmwx,16804,-0.51%,0.009705427,3420,34,0.0
31615,d_bmwx,16805,0.65%,0.009902844,3420,34,0.0
31616,d_bmwx,16807,1.26%,0.003033494,3420,34,0.0
31617,d_bmwx,16810,-0.26%,0.001926807,3420,34,0.0
31618,d_bmwx,16811,-0.32%,-0.006339098,3420,34,0.0
31619,d_bmwx,16812,-0.43%,0.00585686,3420,34,0.0
31620,d_bmwx,16813,-0.56%,0.003555372,3420,34,0.0
31621,d_bmwx,16814,-0.11%,-0.005679742,3420,34,0.0
31622,d_bmwx,16820,-0.17%,-0.007927621,3420,34,0.0
31623,d_bmwx,16821,-0.61%,-0.006031404,3420,34,0.0
31624,d_bmwx,16824,-0.03%,-0.002429135,3420,34,0.0
31625,d_bmwx,16825,0.20%,-0.00223297,3420,34,0.0
31626,d_bmwx,16826,2.34%,0.011196016,3420,34,0.0
31627,d_bmwx,16831,0.16%,0.020923153,3420,34,0.0
31628,d_bmwx,16832,0.68%,-7.16685e-05,3420,34,0.0
31629,d_bmwx,16833,0.73%,0.010718253,3420,34,0.0
31630,d_bmwx,16834,1.07%,-0.008992765,3420,34,0.0
31631,d_bmwx,16835,0.92%,0.000631297,3420,34,0.0
31632,d_bmwx,16838,1.05%,0.001118773,3420,34,0.0
31633,d_bmwx,16839,0.83%,-0.003188104,3420,34,0.0
31634,d_bmwx,16840,-0.59%,-0.001675563,3420,34,0.0
31635,d_bmwx,16841,1.06%,0.011648284,3420,34,0.0
31636,d_bmwx,16842,1.12%,-0.003731121,3420,34,0.0
31637,d_bmwx,16845,2.63%,0.004986249,3420,34,0.0
31638,d_bmwx,16846,-1.43%,-0.001780125,3420,34,0.0
31639,d_bmwx,16847,-1.17%,0.001193982,3420,34,0.0
31640,d_bmwx,16848,0.03%,0.005660912,3420,34,0.0
31641,d_bmwx,16849,0.03%,0.002963163,3420,34,0.0
31642,d_bmwx,16854,0.81%,0.011408137,3420,34,0.0
31643,d_bmwx,16855,-0.15%,-0.001788308,3420,34,0.0
31644,d_bmwx,16856,0.56%,0.003122933,3420,34,0.0
31645,d_bmwx,16859,0.63%,0.003001722,3420,34,0.0
31646,d_bmwx,16860,0.82%,-0.013826441,3420,34,0.0
31647,d_bmwx,16861,0.37%,0.008701265,3420,34,0.0
31648,d_bmwx,16862,-2.10%,-0.009022236,3420,34,0.0
31649,d_bmwx,16863,-0.91%,-0.000500383,3420,34,0.0
31650,d_bmwx,16866,0.23%,0.005552707,3420,34,0.0
31651,d_bmwx,16867,-0.33%,-0.005619228,3420,34,0.0
31652,d_bmwx,16868,-0.20%,-0.008059735,3420,34,0.0
31653,d_bmwx,16869,2.96%,0.007952871,3420,34,0.0
31654,d_bmwx,16873,0.37%,0.015593877,3420,34,0.0
31655,d_bmwx,16874,2.85%,0.00196626,3420,34,0.0
31656,d_bmwx,16875,1.98%,0.00223254,3420,34,0.0
31657,d_bmwx,16877,-0.98%,0.001218492,3420,34,0.0
31658,d_bmwx,16880,0.99%,0.002138162,3420,34,0.0
31659,d_bmwx,16881,0.02%,0.001065252,3420,34,0.0
31660,d_bmwx,16887,-2.52%,-0.000748194,3420,34,0.0
31661,d_bmwx,16888,-0.54%,-0.005995859,3420,34,0.0
31662,d_bmwx,16889,0.61%,0.002268787,3420,34,0.0
31663,d_bmwx,16890,1.54%,0.007964583,3420,34,0.0
31664,d_bmwx,16891,-0.26%,-0.006541119,3420,34,0.0
31665,d_bmwx,16894,1.39%,0.00827652,3420,34,0.0
31666,d_bmwx,16895,-0.85%,-0.004919846,3420,34,0.0
31667,d_bmwx,16896,0.24%,0.003573296,3420,34,0.0
31668,d_bmwx,16897,-1.11%,0.002369758,3420,34,0.0
31669,d_bmwx,16898,-2.72%,-0.004503097,3420,34,0.0
31670,d_bmwx,16901,1.13%,0.004853779,3420,34,0.0
31671,d_bmwx,16902,0.20%,-0.01157693,3420,34,0.0
31672,d_bmwx,16903,-0.43%,-0.002001526,3420,34,0.0
31673,d_bmwx,16909,-0.63%,0.002903264,3420,34,0.0
31674,d_bmwx,16910,0.79%,0.011480498,3420,34,0.0
31675,d_bmwx,16911,1.91%,0.002480215,3420,34,0.0
31676,d_bmwx,16912,-0.86%,0.007026439,3420,34,0.0
31677,d_bmwx,16915,-1.13%,-0.005277056,3420,34,0.0
31678,d_bmwx,16916,-0.47%,-0.000686719,3420,34,0.0
31679,d_bmwx,16917,1.38%,0.001890473,3420,34,0.333333343
31680,d_bmwx,16918,-1.60%,-0.005492994,3420,34,0.333333343
31681,d_bmwx,16919,-2.42%,-0.004037376,3420,34,0.333333343
31682,d_bmwx,16923,0.70%,0.010164151,3420,34,0.0
31683,d_bmwx,16924,-2.65%,-0.007931815,3420,34,0.0
31684,d_bmwx,16925,0.90%,0.004641184,3420,34,0.0
31685,d_bmwx,16926,0.40%,0.00989179,3420,34,0.0
31686,d_bmwx,16929,-0.96%,0.000751265,3420,34,0.0
31687,d_bmwx,16930,1.60%,0.004287696,3420,34,0.0
31688,d_bmwx,16931,0.65%,-0.005525808,3420,34,0.0
31689,d_bmwx,16932,-1.57%,-0.003407056,3420,34,0.0
31690,d_bmwx,16933,-3.77%,-0.020820193,3420,34,0.0
31691,d_bmwx,16936,-0.54%,-0.014615751,3420,34,0.0
31692,d_bmwx,16937,0.34%,0.001490224,3420,34,0.0
31693,d_bmwx,16939,2.21%,-0.032393619,3420,34,0.0
31694,d_bmwx,16943,-1.90%,-0.028261989,3420,34,0.0
31695,d_bmwx,16944,1.17%,0.025466651,3420,34,0.0
31696,d_bmwx,16945,-1.44%,-0.013999758,3420,34,0.0
31697,d_bmwx,16946,1.48%,0.012307495,3420,34,0.0
31698,d_bmwx,16947,4.34%,0.019743491,3420,34,0.0
31699,d_bmwx,16951,-2.32%,-0.022641221,3420,34,0.0
31700,d_bmwx,16952,0.27%,0.009523373,3420,34,0.0
31701,d_bmwx,16953,-1.07%,0.003891957,3420,34,0.0
31702,d_bmwx,16954,-0.65%,0.00267105,3420,34,0.0
31703,d_bmwx,16957,-0.99%,-0.006293719,3420,34,0.0
31704,d_bmwx,16958,-3.02%,-0.019959984,3420,34,0.0
31705,d_bmwx,16959,-0.34%,0.005397194,3420,34,0.0
31706,d_bmwx,16960,-0.66%,-0.026786819,3420,34,0.0
31707,d_bmwx,16961,2.24%,0.016887888,3420,34,0.0
31708,d_bmwx,16964,-0.78%,-0.007890555,3420,34,0.0
31709,d_bmwx,16965,-2.84%,-0.022343114,3420,34,0.0
31710,d_bmwx,16966,-1.08%,0.001979113,3420,34,0.0
31711,d_bmwx,16971,0.90%,0.024892844,3420,34,0.0
31712,d_bmwx,16972,0.63%,0.005248926,3420,34,0.0
31713,d_bmwx,16973,-0.91%,0.000202271,3420,34,0.0
31714,d_bmwx,16974,0.10%,0.004013253,3420,34,0.0
31715,d_bmwx,16975,-0.10%,0.001445476,3420,34,0.0
31716,d_bmwx,16978,-0.52%,-0.002778126,3420,34,0.0
31717,d_bmwx,16979,-1.16%,-0.006740252,3420,34,0.0
31718,d_bmwx,16980,0.29%,0.001634419,3420,34,0.0
31719,d_bmwx,16981,2.23%,0.017766185,3420,34,0.0
31720,d_bmwx,16982,1.61%,0.014028135,3420,34,0.0
31721,d_bmwx,16987,-1.64%,-0.005248531,3420,34,0.0
31722,d_bmwx,16988,1.61%,0.009304764,3420,34,0.0
31723,d_bmwx,16989,-0.89%,-0.001845029,3420,34,0.0
31724,d_bmwx,16992,0.64%,0.003307894,3420,34,0.0
31725,d_bmwx,16993,-1.10%,-0.009180774,3420,34,0.0
31726,d_bmwx,16994,1.30%,0.002667035,3420,34,0.0
31727,d_bmwx,16995,-0.49%,-0.014573653,3420,34,0.0
31728,d_bmwx,16996,-1.67%,-0.012527023,3420,34,0.0
31729,d_bmwx,16999,-0.52%,-0.004100381,3420,34,0.0
31730,d_bmwx,17000,-0.92%,-0.001884613,3420,34,0.0
31731,d_bmwx,17001,1.88%,0.022529319,3420,34,0.0
31732,d_bmwx,17002,0.16%,0.002200105,3420,34,0.0
31733,d_bmwx,17003,-2.05%,-0.009259967,3420,34,0.0
31734,d_bmwx,17006,2.34%,0.018619878,3420,34,0.0
31735,d_bmwx,17007,0.80%,0.001148554,3420,34,0.0
31736,d_bmwx,17008,-0.49%,0.004142949,3420,34,0.0
31737,d_bmwx,17009,2.90%,0.010114639,3420,34,0.0
31738,d_bmwx,17010,1.23%,0.006002443,3420,34,0.0
31739,d_bmwx,17013,0.30%,-0.00390447,3420,34,0.0
31740,d_bmwx,17014,-1.58%,-0.007753531,3420,34,0.0
31741,d_bmwx,17015,0.38%,0.010150987,3420,34,0.0
31742,d_bmwx,17017,0.15%,0.003283358,3420,34,0.0
31743,d_bmwx,17020,-1.97%,-0.011117202,3420,34,0.0
