,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event
55300,dgo,16553,-0.24%,-0.013582746,1120,11,0.0
55301,dgo,16554,,-0.001417963,1120,11,0.0
55302,dgo,16559,,0.009095093,1120,11,0.0
55303,dgo,16560,,0.005167558,1120,11,0.0
55304,dgo,16561,,0.005707819,1120,11,0.0
55305,dgo,16562,,0.004337201,1120,11,0.0
55306,dgo,16565,,-0.003390596,1120,11,0.0
55307,dgo,16566,,-0.007306199,1120,11,0.0
55308,dgo,16567,,-0.002138066,1120,11,0.0
55309,dgo,16568,,0.00612259,1120,11,0.0
55310,dgo,16569,,4.99759e-05,1120,11,0.0
55311,dgo,16572,,-0.004197651,1120,11,0.0
55312,dgo,16573,,0.001030659,1120,11,0.0
55313,dgo,16574,,0.011437487,1120,11,0.0
55314,dgo,16575,,0.004704767,1120,11,0.0
55315,dgo,16576,,0.000876537,1120,11,0.0
55316,dgo,16579,,0.004109947,1120,11,0.0
55317,dgo,16580,,-0.000789218,1120,11,0.0
55318,dgo,16581,,-0.000570614,1120,11,0.0
55319,dgo,16582,,0.007013857,1120,11,0.0
55320,dgo,16583,,-0.000882414,1120,11,0.0
55321,dgo,16587,,0.00448707,1120,11,0.0
55322,dgo,16588,,0.013386121,1120,11,0.0
55323,dgo,16589,,-0.000151309,1120,11,0.0
55324,dgo,16596,,0.004257242,1120,11,0.0
55325,dgo,16597,,0.006048266,1120,11,0.0
55326,dgo,16600,,0.00398708,1120,11,0.0
55327,dgo,16601,,0.00138692,1120,11,0.0
55328,dgo,16602,,-0.004020325,1120,11,0.0
55329,dgo,16603,,0.00552928,1120,11,0.0
55330,dgo,16604,,0.001313935,1120,11,0.0
55331,dgo,16607,,-0.000337068,1120,11,0.0
55332,dgo,16608,,0.004808192,1120,11,0.0
55333,dgo,16609,,0.00116199,1120,11,0.0
55334,dgo,16610,,0.004202994,1120,11,0.0
55335,dgo,16611,,-0.008151721,1120,11,0.0
55336,dgo,16614,,-0.009713451,1120,11,0.0
55337,dgo,16615,,0.008522274,1120,11,0.0
55338,dgo,16616,,0.002964198,1120,11,0.0
55339,dgo,16617,,-0.003136038,1120,11,0.0
55340,dgo,16618,,0.007810287,1120,11,0.0
55341,dgo,16622,,0.000251759,1120,11,0.0
55342,dgo,16623,,0.005896191,1120,11,0.0
55343,dgo,16624,,-0.018221237,1120,11,0.0
55344,dgo,16625,,0.013775767,1120,11,0.0
55345,dgo,16628,,0.005260896,1120,11,0.0
55346,dgo,16629,,-0.003822247,1120,11,0.0
55347,dgo,16630,,0.005712415,1120,11,0.0
55348,dgo,16631,,0.004567566,1120,11,0.0
55349,dgo,16632,,-0.001803078,1120,11,0.0
55350,dgo,16635,,-0.00235759,1120,11,0.0
55351,dgo,16637,,0.001742948,1120,11,0.0
55352,dgo,16638,,0.00144099,1120,11,0.0
55353,dgo,16639,,0.000699887,1120,11,0.0
55354,dgo,16642,,0.004161065,1120,11,0.0
55355,dgo,16643,,0.000593994,1120,11,0.0
55356,dgo,16644,,0.002805696,1120,11,0.0
55357,dgo,16645,,0.004968441,1120,11,0.0
55358,dgo,16646,,-0.000589054,1120,11,0.0
55359,dgo,16649,,0.000929765,1120,11,0.0
55360,dgo,16650,,0.00751486,1120,11,0.0
55361,dgo,16651,,-0.001221051,1120,11,0.0
55362,dgo,16652,,-0.007534257,1120,11,0.0
55363,dgo,16653,,-0.003800867,1120,11,0.0
55364,dgo,16656,,0.006249821,1120,11,0.0
55365,dgo,16657,,0.00610608,1120,11,0.0
55366,dgo,16658,,0.008320427,1120,11,0.0
55367,dgo,16659,,-0.003109527,1120,11,0.0
55368,dgo,16660,,-0.002267577,1120,11,0.0
55369,dgo,16663,,-0.00040249,1120,11,0.0
55370,dgo,16664,,-0.00238477,1120,11,0.0
55371,dgo,16665,,-0.002567908,1120,11,0.0
55372,dgo,16666,,-0.003153555,1120,11,0.0
55373,dgo,16667,,0.009546662,1120,11,0.0
55374,dgo,16670,,0.000672486,1120,11,0.0
55375,dgo,16672,,-0.010565436,1120,11,0.0
55376,dgo,16673,,-0.006806104,1120,11,0.0
55377,dgo,16679,,0.004000885,1120,11,0.0
55378,dgo,16680,,0.007095878,1120,11,0.0
55379,dgo,16681,,-0.000449724,1120,11,0.0
55380,dgo,16685,,0.014010715,1120,11,0.0
55381,dgo,16686,,0.003797298,1120,11,0.0
55382,dgo,16687,,-0.000962805,1120,11,0.0
55383,dgo,16688,,0.003097197,1120,11,0.0
55384,dgo,16691,,0.002287577,1120,11,0.0
55385,dgo,16692,,-0.006935666,1120,11,0.0
55386,dgo,16693,,0.003318491,1120,11,0.0
55387,dgo,16694,,0.000246603,1120,11,0.0
55388,dgo,16695,,0.006011041,1120,11,0.0
55389,dgo,16698,,0.002443217,1120,11,0.0
55390,dgo,16699,,0.001109965,1120,11,0.0
55391,dgo,16700,,-0.010290694,1120,11,0.0
55392,dgo,16701,,-0.003597179,1120,11,0.0
55393,dgo,16702,,0.004717265,1120,11,0.0
55394,dgo,16706,,0.00889761,1120,11,0.0
55395,dgo,16707,,0.008527436,1120,11,0.0
55396,dgo,16708,,-0.003386793,1120,11,0.0
55397,dgo,16709,,0.003648049,1120,11,0.0
55398,dgo,16712,,0.007895011,1120,11,0.0
55399,dgo,16713,,0.002862391,1120,11,0.0
55400,dgo,16714,,-0.010289105,1120,11,0.0
55401,dgo,16716,,-0.01831506,1120,11,0.0
55402,dgo,16719,,0.002749305,1120,11,0.0
55403,dgo,16720,,0.002301409,1120,11,0.0
55404,dgo,16726,,-0.016069232,1120,11,0.0
55405,dgo,16727,,-0.001970045,1120,11,0.0
55406,dgo,16728,,-0.01732827,1120,11,0.0
55407,dgo,16729,,0.004571787,1120,11,0.0
55408,dgo,16730,,-0.004491244,1120,11,0.0
55409,dgo,16733,,0.011762259,1120,11,0.0
55410,dgo,16734,,-0.002951659,1120,11,0.0
55411,dgo,16735,,0.00400675,1120,11,0.0
55412,dgo,16736,,-0.013241125,1120,11,0.0
55413,dgo,16737,,0.001441202,1120,11,0.0
55414,dgo,16740,,0.023867881,1120,11,0.0
55415,dgo,16741,,0.000551193,1120,11,0.0
55416,dgo,16742,,0.003811361,1120,11,0.0
55417,dgo,16743,,0.014837744,1120,11,0.0
55418,dgo,16744,,-0.001233579,1120,11,0.0
55419,dgo,16747,,0.003898216,1120,11,0.0
55420,dgo,16748,,0.00047875,1120,11,0.0
55421,dgo,16749,,-0.000960229,1120,11,0.0
55422,dgo,16750,,0.000664336,1120,11,0.0
55423,dgo,16751,,0.010548682,1120,11,0.0
55424,dgo,16754,,0.000210066,1120,11,0.0
55425,dgo,16755,,-0.002977548,1120,11,0.0
55426,dgo,16756,,-0.00762817,1120,11,0.0
55427,dgo,16757,,0.00434718,1120,11,0.0
55428,dgo,16758,,0.006187298,1120,11,0.0
55429,dgo,16761,,0.002831195,1120,11,0.0
55430,dgo,16762,,0.000798148,1120,11,0.0
55431,dgo,16763,,0.004070302,1120,11,0.0
55432,dgo,16768,,-0.006314037,1120,11,0.0
55433,dgo,16770,,-0.002677462,1120,11,0.0
55434,dgo,16771,,0.016151616,1120,11,0.0
55435,dgo,16772,,0.007778115,1120,11,0.0
55436,dgo,16775,,-0.003867152,1120,11,0.0
55437,dgo,16776,,0.005263628,1120,11,0.0
55438,dgo,16777,,-0.001029008,1120,11,0.0
55439,dgo,16778,,0.000453111,1120,11,0.0
55440,dgo,16779,,-0.000208605,1120,11,0.0
55441,dgo,16782,,-0.000188957,1120,11,0.0
55442,dgo,16784,,-0.001613403,1120,11,0.0
55443,dgo,16785,,-0.002073115,1120,11,0.0
55444,dgo,16786,,0.007030468,1120,11,0.0
55445,dgo,16789,,-0.001195537,1120,11,0.0
55446,dgo,16790,,0.003688377,1120,11,0.0
55447,dgo,16791,,0.005152506,1120,11,0.0
55448,dgo,16792,,-0.002005337,1120,11,0.0
55449,dgo,16800,,0.001544142,1120,11,0.0
55450,dgo,16804,,0.009705427,1120,11,0.0
55451,dgo,16805,,0.009902844,1120,11,0.0
55452,dgo,16807,,0.003033494,1120,11,0.0
55453,dgo,16810,,0.001926807,1120,11,0.0
55454,dgo,16811,,-0.006339098,1120,11,0.0
55455,dgo,16812,,0.00585686,1120,11,0.0
55456,dgo,16813,,0.003555372,1120,11,0.0
55457,dgo,16814,,-0.005679742,1120,11,0.0
55458,dgo,16820,,-0.007927621,1120,11,0.0
55459,dgo,16821,,-0.006031404,1120,11,0.0
55460,dgo,16824,,-0.002429135,1120,11,0.0
55461,dgo,16825,,-0.00223297,1120,11,0.0
55462,dgo,16826,,0.011196016,1120,11,0.0
55463,dgo,16831,,0.020923153,1120,11,0.0
55464,dgo,16832,,-7.16685e-05,1120,11,0.0
55465,dgo,16833,,0.010718253,1120,11,0.0
55466,dgo,16834,,-0.008992765,1120,11,0.0
55467,dgo,16835,,0.000631297,1120,11,0.0
55468,dgo,16838,,0.001118773,1120,11,0.0
55469,dgo,16839,,-0.003188104,1120,11,0.0
55470,dgo,16840,,-0.001675563,1120,11,0.0
55471,dgo,16841,,0.011648284,1120,11,0.0
55472,dgo,16842,,-0.003731121,1120,11,0.0
55473,dgo,16845,,0.004986249,1120,11,0.0
55474,dgo,16846,,-0.001780125,1120,11,0.0
55475,dgo,16847,,0.001193982,1120,11,0.0
55476,dgo,16848,,0.005660912,1120,11,0.0
55477,dgo,16849,,0.002963163,1120,11,0.0
