,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event
233428,w_hmbf,16553,-2.65%,-0.013582746,5242,52,0.0
233429,w_hmbf,16554,-0.60%,-0.001417963,5242,52,0.0
233430,w_hmbf,16559,0.20%,0.009095093,5242,52,0.0
233431,w_hmbf,16560,0.80%,0.005167558,5242,52,0.0
233432,w_hmbf,16561,0.00%,0.005707819,5242,52,0.0
233433,w_hmbf,16562,0.80%,0.004337201,5242,52,0.0
233434,w_hmbf,16565,0.59%,-0.003390596,5242,52,0.0
233435,w_hmbf,16566,-0.39%,-0.007306199,5242,52,0.0
233436,w_hmbf,16567,-0.99%,-0.002138066,5242,52,0.0
233437,w_hmbf,16568,1.40%,0.00612259,5242,52,0.0
233438,w_hmbf,16569,0.00%,4.99759e-05,5242,52,0.0
233439,w_hmbf,16572,0.98%,-0.004197651,5242,52,0.0
233440,w_hmbf,16573,0.19%,0.001030659,5242,52,0.0
233441,w_hmbf,16574,-0.19%,0.011437487,5242,52,0.0
233442,w_hmbf,16575,1.36%,0.004704767,5242,52,0.0
233443,w_hmbf,16576,-0.96%,0.000876537,5242,52,0.0
233444,w_hmbf,16579,-0.78%,0.004109947,5242,52,0.0
233445,w_hmbf,16580,0.98%,-0.000789218,5242,52,0.0
233446,w_hmbf,16581,1.16%,-0.000570614,5242,52,0.0
233447,w_hmbf,16582,0.57%,0.007013857,5242,52,0.0
233448,w_hmbf,16583,-0.19%,-0.000882414,5242,52,0.0
233449,w_hmbf,16587,-0.38%,0.00448707,5242,52,0.0
233450,w_hmbf,16588,0.19%,0.013386121,5242,52,0.0
233451,w_hmbf,16589,-1.52%,-0.000151309,5242,52,0.0
233452,w_hmbf,16596,0.37%,0.004257242,5242,52,0.0
233453,w_hmbf,16597,0.56%,0.006048266,5242,52,0.0
233454,w_hmbf,16600,-1.47%,0.00398708,5242,52,0.0
233455,w_hmbf,16601,-0.75%,0.00138692,5242,52,0.0
233456,w_hmbf,16602,-0.19%,-0.004020325,5242,52,0.0
