,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
195389,pnn,16553,1.03%,-0.013582746,9001,90,0.0,0.0,0.0,19
195390,pnn,16554,0.20%,-0.001417963,9001,90,0.0,0.0,0.0,19
195391,pnn,16559,0.36%,0.009095093,9001,90,0.0,0.0,0.0,19
195392,pnn,16560,0.41%,0.005167558,9001,90,0.0,0.0,0.0,19
195393,pnn,16561,0.51%,0.005707819,9001,90,0.0,0.0,0.0,19
195394,pnn,16562,-0.81%,0.004337201,9001,90,0.0,0.0,0.0,19
195395,pnn,16565,-0.31%,-0.003390596,9001,90,0.0,0.0,0.0,19
195396,pnn,16566,-0.26%,-0.007306199,9001,90,0.0,0.0,0.0,19
195397,pnn,16567,0.20%,-0.002138066,9001,90,0.0,0.0,0.0,19
195398,pnn,16568,0.56%,0.00612259,9001,90,0.0,0.0,0.0,19
195399,pnn,16569,-0.41%,4.99759e-05,9001,90,0.0,0.0,0.0,19
195400,pnn,16572,-0.61%,-0.004197651,9001,90,0.0,0.0,0.0,19
195401,pnn,16573,-0.15%,0.001030659,9001,90,0.0,0.0,0.0,19
195402,pnn,16574,0.10%,0.011437487,9001,90,0.0,0.0,0.0,19
195403,pnn,16575,0.56%,0.004704767,9001,90,0.0,0.0,0.0,19
195404,pnn,16576,-0.15%,0.000876537,9001,90,0.0,0.0,0.0,19
195405,pnn,16579,1.43%,0.004109947,9001,90,0.0,0.0,0.0,19
195406,pnn,16580,0.50%,-0.000789218,9001,90,0.0,0.0,0.0,19
195407,pnn,16581,-0.45%,-0.000570614,9001,90,0.0,0.0,0.0,19
195408,pnn,16582,1.97%,0.007013857,9001,90,0.0,0.0,0.0,19
195409,pnn,16583,0.05%,-0.000882414,9001,90,0.0,0.0,0.0,19
195410,pnn,16587,-0.35%,0.00448707,9001,90,0.0,0.0,0.0,19
195411,pnn,16588,-1.29%,0.013386121,9001,90,0.0,0.0,0.0,19
195412,pnn,16589,0.40%,-0.000151309,9001,90,0.0,0.0,0.0,19
195413,pnn,16596,1.17%,0.004257242,9001,90,0.0,0.0,0.0,19
195414,pnn,16597,-0.24%,0.006048266,9001,90,0.0,0.0,0.0,19
195415,pnn,16600,0.77%,0.00398708,9001,90,0.0,0.0,0.0,19
195416,pnn,16601,-0.19%,0.00138692,9001,90,0.0,0.0,0.0,19
195417,pnn,16602,-2.50%,-0.004020325,9001,90,0.0,0.0,0.0,19
195418,pnn,16603,1.48%,0.00552928,9001,90,0.0,0.0,0.0,19
195419,pnn,16604,-0.24%,0.001313935,9001,90,0.0,0.0,0.0,19
195420,pnn,16607,0.39%,-0.000337068,9001,90,0.0,0.0,0.0,19
195421,pnn,16608,0.68%,0.004808192,9001,90,0.0,0.0,0.0,19
195422,pnn,16609,-0.29%,0.00116199,9001,90,0.0,0.0,0.0,19
195423,pnn,16610,-0.29%,0.004202994,9001,90,0.0,0.0,0.0,19
195424,pnn,16611,0.19%,-0.008151721,9001,90,0.0,0.0,0.0,19
195425,pnn,16614,-0.10%,-0.009713451,9001,90,0.0,0.0,0.0,19
195426,pnn,16615,0.58%,0.008522274,9001,90,0.0,0.0,0.0,19
195427,pnn,16616,0.29%,0.002964198,9001,90,0.0,0.0,0.0,19
195428,pnn,16617,0.00%,-0.003136038,9001,90,0.0,0.0,0.0,19
195429,pnn,16618,0.67%,0.007810287,9001,90,0.0,0.0,0.0,19
195430,pnn,16622,-0.67%,0.000251759,9001,90,0.0,0.0,0.0,19
195431,pnn,16623,0.58%,0.005896191,9001,90,0.0,0.0,0.0,19
195432,pnn,16624,0.19%,-0.018221237,9001,90,0.0,0.0,0.0,19
195433,pnn,16625,0.10%,0.013775767,9001,90,0.0,0.0,0.0,19
195434,pnn,16628,0.76%,0.005260896,9001,90,0.0,0.0,0.0,19
195435,pnn,16629,-0.19%,-0.003822247,9001,90,0.0,0.0,0.0,19
195436,pnn,16630,-0.85%,0.005712415,9001,90,0.0,0.0,0.0,19
195437,pnn,16631,-1.62%,0.004567566,9001,90,0.0,0.0,0.0,19
195438,pnn,16632,-0.58%,-0.001803078,9001,90,0.0,0.0,0.0,19
195439,pnn,16635,0.49%,-0.00235759,9001,90,0.0,0.0,0.0,19
195440,pnn,16637,1.48%,0.001742948,9001,90,0.0,0.0,0.0,19
195441,pnn,16638,0.00%,0.00144099,9001,90,0.0,0.0,0.0,19
195442,pnn,16639,0.68%,0.000699887,9001,90,0.0,0.0,0.0,19
195443,pnn,16642,0.58%,0.004161065,9001,90,0.0,0.0,0.0,19
195444,pnn,16643,0.48%,0.000593994,9001,90,0.0,0.0,0.0,19
195445,pnn,16644,1.05%,0.002805696,9001,90,0.0,0.0,0.0,19
195446,pnn,16645,-0.95%,0.004968441,9001,90,0.0,0.0,0.0,19
195447,pnn,16646,1.53%,-0.000589054,9001,90,0.0,0.0,0.0,19
195448,pnn,16649,-1.79%,0.000929765,9001,90,0.0,0.0,0.0,19
195449,pnn,16650,0.77%,0.00751486,9001,90,0.0,0.0,0.0,19
195450,pnn,16651,0.78%,-0.001221051,9001,90,0.0,0.0,0.0,19
195451,pnn,16652,-0.29%,-0.007534257,9001,90,0.0,0.0,0.0,19
195452,pnn,16653,-0.97%,-0.003800867,9001,90,0.0,0.0,0.0,19
195453,pnn,16656,-1.18%,0.006249821,9001,90,0.0,0.0,0.0,19
195454,pnn,16657,-2.19%,0.00610608,9001,90,0.0,0.0,0.0,19
195455,pnn,16658,1.32%,0.008320427,9001,90,0.0,0.0,0.0,19
195456,pnn,16659,0.20%,-0.003109527,9001,90,0.0,0.0,0.0,19
195457,pnn,16660,-0.50%,-0.002267577,9001,90,0.0,0.0,0.0,19
195458,pnn,16663,-0.50%,-0.00040249,9001,90,0.0,0.0,0.0,19
195459,pnn,16664,0.10%,-0.00238477,9001,90,0.0,0.0,0.0,19
195460,pnn,16665,-1.01%,-0.002567908,9001,90,0.0,0.0,0.0,19
195461,pnn,16666,0.92%,-0.003153555,9001,90,0.0,0.0,0.0,19
195462,pnn,16667,-0.20%,0.009546662,9001,90,0.0,0.0,0.0,19
195463,pnn,16670,1.01%,0.000672486,9001,90,0.0,0.0,0.0,19
195464,pnn,16672,0.90%,-0.010565436,9001,90,0.0,0.0,0.0,19
195465,pnn,16673,0.70%,-0.006806104,9001,90,0.0,0.0,0.0,19
195466,pnn,16679,-0.39%,0.004000885,9001,90,0.0,0.0,0.0,19
195467,pnn,16680,1.97%,0.007095878,9001,90,0.0,0.0,0.0,19
195468,pnn,16681,1.06%,-0.000449724,9001,90,0.0,0.0,0.0,19
195469,pnn,16685,2.39%,0.014010715,9001,90,0.0,0.0,0.0,19
195470,pnn,16686,1.40%,0.003797298,9001,90,0.0,0.0,0.0,19
195471,pnn,16687,-0.28%,-0.000962805,9001,90,0.0,0.0,0.0,19
195472,pnn,16688,-0.28%,0.003097197,9001,90,0.0,0.0,0.0,19
195473,pnn,16691,0.09%,0.002287577,9001,90,0.0,0.0,0.0,19
195474,pnn,16692,-1.20%,-0.006935666,9001,90,0.0,0.0,0.0,19
195475,pnn,16693,0.00%,0.003318491,9001,90,0.0,0.0,0.0,19
195476,pnn,16694,0.75%,0.000246603,9001,90,0.0,0.0,0.0,19
195477,pnn,16695,-0.37%,0.006011041,9001,90,0.0,0.0,0.0,19
195478,pnn,16698,-0.09%,0.002443217,9001,90,0.0,0.0,0.0,19
195479,pnn,16699,1.12%,0.001109965,9001,90,0.0,0.0,0.0,19
195480,pnn,16700,0.18%,-0.010290694,9001,90,0.0,0.0,0.0,19
195481,pnn,16701,-0.83%,-0.003597179,9001,90,0.0,0.0,0.0,19
195482,pnn,16702,0.84%,0.004717265,9001,90,0.0,0.0,0.0,19
195483,pnn,16706,-0.46%,0.00889761,9001,90,0.0,0.0,0.0,19
195484,pnn,16707,-0.28%,0.008527436,9001,90,0.0,0.0,0.0,19
195485,pnn,16708,-0.66%,-0.003386793,9001,90,0.0,0.0,0.0,19
195486,pnn,16709,-0.57%,0.003648049,9001,90,0.0,0.0,0.0,19
195487,pnn,16712,1.23%,0.007895011,9001,90,0.0,0.0,0.0,19
195488,pnn,16713,0.75%,0.002862391,9001,90,0.0,0.0,0.0,19
195489,pnn,16714,-0.56%,-0.010289105,9001,90,0.0,0.0,0.0,19
195490,pnn,16716,-0.56%,-0.01831506,9001,90,0.0,0.0,0.0,19
195491,pnn,16719,1.04%,0.002749305,9001,90,0.0,0.0,0.0,19
195492,pnn,16720,0.85%,0.002301409,9001,90,0.0,0.0,0.0,19
195493,pnn,16726,-1.58%,-0.016069232,9001,90,0.0,0.0,0.0,19
195494,pnn,16727,0.29%,-0.001970045,9001,90,0.0,0.0,0.0,19
195495,pnn,16728,0.19%,-0.01732827,9001,90,0.0,0.0,0.0,19
195496,pnn,16729,-0.29%,0.004571787,9001,90,0.0,0.0,0.0,19
195497,pnn,16730,-1.05%,-0.004491244,9001,90,0.0,0.0,0.0,19
195498,pnn,16733,-0.48%,0.011762259,9001,90,0.0,0.0,0.0,19
