,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
0,aal,16553,-1.78%,-0.013582746,1010,10,0.0,0.0,0.0,19
1,aal,16554,-2.25%,-0.001417963,1010,10,0.0,0.0,0.0,19
2,aal,16559,1.89%,0.009095093,1010,10,0.0,0.0,0.0,19
3,aal,16560,0.08%,0.005167558,1010,10,0.0,0.0,0.0,19
4,aal,16561,1.18%,0.005707819,1010,10,0.0,0.0,0.0,19
5,aal,16562,2.17%,0.004337201,1010,10,0.0,0.0,0.0,19
6,aal,16565,-0.74%,-0.003390596,1010,10,0.0,0.0,0.0,19
7,aal,16566,-0.66%,-0.007306199,1010,10,0.0,0.0,0.0,19
8,aal,16567,-0.41%,-0.002138066,1010,10,0.0,0.0,0.0,19
9,aal,16568,0.25%,0.00612259,1010,10,0.0,0.0,0.0,19
10,aal,16569,-1.33%,4.99759e-05,1010,10,0.0,0.0,0.0,19
11,aal,16572,0.93%,-0.004197651,1010,10,0.0,0.0,0.0,19
12,aal,16573,1.17%,0.001030659,1010,10,0.0,0.0,0.0,19
13,aal,16574,2.88%,0.011437487,1010,10,0.0,0.0,0.0,19
14,aal,16575,0.56%,0.004704767,1010,10,0.0,0.0,0.0,19
15,aal,16576,1.59%,0.000876537,1010,10,0.0,0.0,0.0,19
16,aal,16579,0.94%,0.004109947,1010,10,0.0,0.0,0.0,19
17,aal,16580,0.93%,-0.000789218,1010,10,0.0,0.0,0.0,19
18,aal,16581,-0.92%,-0.000570614,1010,10,0.0,0.0,0.0,19
19,aal,16582,2.48%,0.007013857,1010,10,0.0,0.0,0.0,19
20,aal,16583,0.30%,-0.000882414,1010,10,0.0,0.0,0.0,19
21,aal,16587,-0.91%,0.00448707,1010,10,0.0,0.0,0.0,19
22,aal,16588,1.68%,0.013386121,1010,10,0.0,0.0,0.0,19
23,aal,16589,-0.07%,-0.000151309,1010,10,0.0,0.0,0.0,19
24,aal,16596,-0.15%,0.004257242,1010,10,0.0,0.0,0.0,19
25,aal,16597,0.30%,0.006048266,1010,10,0.0,0.0,0.0,19
26,aal,16600,0.83%,0.00398708,1010,10,0.0,0.0,0.0,19
27,aal,16601,-0.30%,0.00138692,1010,10,0.0,0.0,0.0,19
28,aal,16602,-1.06%,-0.004020325,1010,10,0.0,0.0,0.0,19
29,aal,16603,2.59%,0.00552928,1010,10,0.0,0.0,0.0,19
30,aal,16604,0.07%,0.001313935,1010,10,0.0,0.0,0.0,19
31,aal,16607,-0.15%,-0.000337068,1010,10,0.0,0.0,0.0,19
32,aal,16608,-1.49%,0.004808192,1010,10,0.0,0.0,0.0,19
33,aal,16609,-0.53%,0.00116199,1010,10,0.0,0.0,0.0,19
34,aal,16610,-0.15%,0.004202994,1010,10,0.0,0.0,0.0,19
35,aal,16611,-2.21%,-0.008151721,1010,10,0.0,0.0,0.0,19
36,aal,16614,-0.08%,-0.009713451,1010,10,0.0,0.0,0.0,19
37,aal,16615,0.47%,0.008522274,1010,10,0.0,0.0,0.0,19
38,aal,16616,0.54%,0.002964198,1010,10,0.0,0.0,0.0,19
39,aal,16617,0.85%,-0.003136038,1010,10,0.0,0.0,0.0,19
40,aal,16618,0.84%,0.007810287,1010,10,0.0,0.0,0.0,19
41,aal,16622,-1.50%,0.000251759,1010,10,0.0,0.0,0.0,19
42,aal,16623,0.61%,0.005896191,1010,10,0.0,0.0,0.0,19
43,aal,16624,-1.59%,-0.018221237,1010,10,0.0,0.0,0.0,19
44,aal,16625,0.69%,0.013775767,1010,10,0.0,0.0,0.0,19
45,aal,16628,0.91%,0.005260896,1010,10,0.0,0.0,0.0,19
46,aal,16629,0.23%,-0.003822247,1010,10,0.0,0.0,0.0,19
47,aal,16630,0.75%,0.005712415,1010,10,0.0,0.0,0.0,19
48,aal,16631,0.52%,0.004567566,1010,10,0.0,0.0,0.0,19
49,aal,16632,-0.89%,-0.001803078,1010,10,0.0,0.0,0.0,19
50,aal,16635,-0.53%,-0.00235759,1010,10,0.0,0.0,0.0,19
51,aal,16637,1.83%,0.001742948,1010,10,0.0,0.0,0.0,19
52,aal,16638,2.62%,0.00144099,1010,10,0.0,0.0,0.0,19
53,aal,16639,1.60%,0.000699887,1010,10,0.0,0.0,0.0,19
54,aal,16642,0.29%,0.004161065,1010,10,0.0,0.0,0.0,19
55,aal,16643,-0.29%,0.000593994,1010,10,0.0,0.0,0.0,19
56,aal,16644,1.36%,0.002805696,1010,10,0.0,0.0,0.0,19
57,aal,16645,0.85%,0.004968441,1010,10,0.0,0.0,0.0,19
58,aal,16646,0.98%,-0.000589054,1010,10,0.0,0.0,0.0,19
59,aal,16649,-1.32%,0.000929765,1010,10,0.0,0.0,0.0,19
60,aal,16650,1.06%,0.00751486,1010,10,0.0,0.0,0.0,19
61,aal,16651,1.88%,-0.001221051,1010,10,0.0,0.0,0.0,19
62,aal,16652,0.48%,-0.007534257,1010,10,0.0,0.0,0.0,19
63,aal,16653,0.75%,-0.003800867,1010,10,0.0,0.0,0.0,19
64,aal,16656,1.28%,0.006249821,1010,10,0.0,0.0,0.0,19
65,aal,16657,-0.60%,0.00610608,1010,10,0.0,0.0,0.0,19
66,aal,16658,-0.60%,0.008320427,1010,10,0.0,0.0,0.0,19
67,aal,16659,-0.54%,-0.003109527,1010,10,0.0,0.0,0.0,19
68,aal,16660,0.07%,-0.002267577,1010,10,0.0,0.0,0.0,19
69,aal,16663,-0.34%,-0.00040249,1010,10,0.0,0.0,0.0,19
70,aal,16664,-1.22%,-0.00238477,1010,10,0.0,0.0,0.0,19
71,aal,16665,-1.76%,-0.002567908,1010,10,0.0,0.0,0.0,19
72,aal,16666,-1.20%,-0.003153555,1010,10,0.0,0.0,0.0,19
73,aal,16667,0.72%,0.009546662,1010,10,0.0,0.0,0.0,19
74,aal,16670,1.00%,0.000672486,1010,10,0.0,0.0,0.0,19
75,aal,16672,-2.69%,-0.010565436,1010,10,0.0,0.0,0.0,19
76,aal,16673,0.22%,-0.006806104,1010,10,0.0,0.0,0.0,19
77,aal,16679,1.82%,0.004000885,1010,10,0.0,0.0,0.0,19
78,aal,16680,0.71%,0.007095878,1010,10,0.0,0.0,0.0,19
79,aal,16681,1.20%,-0.000449724,1010,10,0.0,0.0,0.0,19
80,aal,16685,0.84%,0.014010715,1010,10,0.0,0.0,0.0,19
81,aal,16686,0.42%,0.003797298,1010,10,0.0,0.0,0.0,19
82,aal,16687,-0.76%,-0.000962805,1010,10,0.0,0.0,0.0,19
83,aal,16688,0.63%,0.003097197,1010,10,0.0,0.0,0.0,19
84,aal,16691,-0.35%,0.002287577,1010,10,0.0,0.0,0.0,19
85,aal,16692,-0.49%,-0.006935666,1010,10,0.0,0.0,0.0,19
86,aal,16693,0.98%,0.003318491,1010,10,0.0,0.0,0.0,19
87,aal,16694,2.21%,0.000246603,1010,10,0.0,0.0,0.0,19
88,aal,16695,5.07%,0.006011041,1010,10,0.0,0.0,0.0,19
