,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
21432,bnzl,16553,-1.87%,-0.013582746,2125,21,0.0,0.0,0.0,19
21433,bnzl,16554,-2.77%,-0.001417963,2125,21,0.0,0.0,0.0,19
21434,bnzl,16559,0.00%,0.009095093,2125,21,0.0,0.0,0.0,19
21435,bnzl,16560,0.03%,0.005167558,2125,21,0.0,0.0,0.0,19
21436,bnzl,16561,0.60%,0.005707819,2125,21,0.0,0.0,0.0,19
21437,bnzl,16562,1.70%,0.004337201,2125,21,0.0,0.0,0.0,19
21438,bnzl,16565,0.88%,-0.003390596,2125,21,0.0,0.0,0.0,19
21439,bnzl,16566,1.07%,-0.007306199,2125,21,0.0,0.0,0.0,19
21440,bnzl,16567,0.10%,-0.002138066,2125,21,0.0,0.0,0.0,19
21441,bnzl,16568,0.87%,0.00612259,2125,21,0.0,0.0,0.0,19
21442,bnzl,16569,-0.38%,4.99759e-05,2125,21,0.0,0.0,0.0,19
21443,bnzl,16572,0.38%,-0.004197651,2125,21,0.0,0.0,0.0,19
21444,bnzl,16573,0.86%,0.001030659,2125,21,0.0,0.0,0.0,19
21445,bnzl,16574,0.95%,0.011437487,2125,21,0.0,0.0,0.0,19
21446,bnzl,16575,-0.47%,0.004704767,2125,21,0.0,0.0,0.0,19
21447,bnzl,16576,0.38%,0.000876537,2125,21,0.0,0.0,0.0,19
21448,bnzl,16579,0.00%,0.004109947,2125,21,0.0,0.0,0.0,19
21449,bnzl,16580,0.09%,-0.000789218,2125,21,0.0,0.0,0.0,19
21450,bnzl,16581,-0.28%,-0.000570614,2125,21,0.0,0.0,0.0,19
21451,bnzl,16582,0.94%,0.007013857,2125,21,0.0,0.0,0.0,19
21452,bnzl,16583,-0.93%,-0.000882414,2125,21,0.0,0.0,0.0,19
21453,bnzl,16587,1.03%,0.00448707,2125,21,0.0,0.0,0.0,19
21454,bnzl,16588,1.02%,0.013386121,2125,21,0.0,0.0,0.0,19
21455,bnzl,16589,0.28%,-0.000151309,2125,21,0.0,0.0,0.0,19
21456,bnzl,16596,-0.28%,0.004257242,2125,21,0.0,0.0,0.0,19
21457,bnzl,16597,-0.66%,0.006048266,2125,21,0.0,0.0,0.0,19
21458,bnzl,16600,0.57%,0.00398708,2125,21,0.0,0.0,0.0,19
21459,bnzl,16601,-0.38%,0.00138692,2125,21,0.0,0.0,0.0,19
21460,bnzl,16602,-1.33%,-0.004020325,2125,21,0.0,0.0,0.0,19
21461,bnzl,16603,-0.38%,0.00552928,2125,21,0.0,0.0,0.0,19
21462,bnzl,16604,-1.45%,0.001313935,2125,21,0.0,0.0,0.0,19
21463,bnzl,16607,1.76%,-0.000337068,2125,21,0.0,0.0,0.0,19
21464,bnzl,16608,0.38%,0.004808192,2125,21,0.0,0.0,0.0,19
21465,bnzl,16609,-0.58%,0.00116199,2125,21,0.0,0.0,0.0,19
21466,bnzl,16610,-0.39%,0.004202994,2125,21,0.0,0.0,0.0,19
21467,bnzl,16611,0.48%,-0.008151721,2125,21,0.0,0.0,0.0,19
21468,bnzl,16614,-1.06%,-0.009713451,2125,21,0.0,0.0,0.0,19
21469,bnzl,16615,-0.97%,0.008522274,2125,21,0.0,0.0,0.0,19
21470,bnzl,16616,0.69%,0.002964198,2125,21,0.0,0.0,0.0,19
21471,bnzl,16617,1.76%,-0.003136038,2125,21,0.0,0.0,0.0,19
21472,bnzl,16618,1.63%,0.007810287,2125,21,0.0,0.0,0.0,19
21473,bnzl,16622,-0.19%,0.000251759,2125,21,0.0,0.0,0.0,19
