,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
912,adm,16553,-2.34%,-0.013582746,6603,66,0.0,0.0,0.0,19
913,adm,16554,0.99%,-0.001417963,6603,66,0.0,0.0,0.0,19
914,adm,16559,2.63%,0.009095093,6603,66,0.0,0.0,0.0,19
915,adm,16560,1.52%,0.005167558,6603,66,0.0,0.0,0.0,19
916,adm,16561,1.36%,0.005707819,6603,66,0.0,0.0,0.0,19
917,adm,16562,-0.67%,0.004337201,6603,66,0.0,0.0,0.0,19
918,adm,16565,-1.22%,-0.003390596,6603,66,0.0,0.0,0.0,19
919,adm,16566,-0.27%,-0.007306199,6603,66,0.0,0.0,0.0,19
920,adm,16567,0.00%,-0.002138066,6603,66,0.0,0.0,0.0,19
921,adm,16568,1.37%,0.00612259,6603,66,0.0,0.0,0.0,19
922,adm,16569,0.54%,4.99759e-05,6603,66,0.0,0.0,0.0,19
923,adm,16572,-0.67%,-0.004197651,6603,66,0.0,0.0,0.0,19
924,adm,16573,-1.09%,0.001030659,6603,66,0.0,0.0,0.0,19
925,adm,16574,-0.14%,0.011437487,6603,66,0.0,0.0,0.0,19
926,adm,16575,1.10%,0.004704767,6603,66,0.0,0.0,0.0,19
927,adm,16576,1.63%,0.000876537,6603,66,0.0,0.0,0.0,19
928,adm,16579,0.67%,0.004109947,6603,66,0.0,0.0,0.0,19
929,adm,16580,-0.33%,-0.000789218,6603,66,0.0,0.0,0.0,19
930,adm,16581,-0.87%,-0.000570614,6603,66,0.0,0.0,0.0,19
931,adm,16582,0.00%,0.007013857,6603,66,0.0,0.0,0.0,19
932,adm,16583,-0.60%,-0.000882414,6603,66,0.0,0.0,0.0,19
933,adm,16587,0.81%,0.00448707,6603,66,0.0,0.0,0.0,19
934,adm,16588,-0.47%,0.013386121,6603,66,0.0,0.0,0.0,19
935,adm,16589,0.94%,-0.000151309,6603,66,0.0,0.0,0.0,19
936,adm,16596,0.58%,0.004257242,6603,66,0.0,0.0,0.0,19
937,adm,16597,-0.26%,0.006048266,6603,66,0.0,0.0,0.0,19
938,adm,16600,0.26%,0.00398708,6603,66,0.0,0.0,0.0,19
939,adm,16601,-1.03%,0.00138692,6603,66,0.0,0.0,0.0,19
940,adm,16602,0.00%,-0.004020325,6603,66,0.0,0.0,0.0,19
941,adm,16603,0.52%,0.00552928,6603,66,0.0,0.0,0.0,19
942,adm,16604,0.45%,0.001313935,6603,66,0.0,0.0,0.0,19
943,adm,16607,-1.48%,-0.000337068,6603,66,0.0,0.0,0.0,19
944,adm,16608,0.52%,0.004808192,6603,66,0.0,0.0,0.0,19
945,adm,16609,-0.52%,0.00116199,6603,66,0.0,0.0,0.0,19
946,adm,16610,0.00%,0.004202994,6603,66,0.0,0.0,0.0,19
947,adm,16611,-0.07%,-0.008151721,6603,66,0.0,0.0,0.0,19
948,adm,16614,-1.24%,-0.009713451,6603,66,0.0,0.0,0.0,19
949,adm,16615,0.26%,0.008522274,6603,66,0.0,0.0,0.0,19
