,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
28272,crh,16553,-1.83%,-0.013582746,2666,26,0.0,0.0,0.0,19
28273,crh,16554,-1.50%,-0.001417963,2666,26,0.0,0.0,0.0,19
28274,crh,16559,1.04%,0.009095093,2666,26,0.0,0.0,0.0,19
28275,crh,16560,1.18%,0.005167558,2666,26,0.0,0.0,0.0,19
28276,crh,16561,1.12%,0.005707819,2666,26,0.0,0.0,0.0,19
28277,crh,16562,-0.60%,0.004337201,2666,26,0.0,0.0,0.0,19
28278,crh,16565,-0.66%,-0.003390596,2666,26,0.0,0.0,0.0,19
28279,crh,16566,0.00%,-0.007306199,2666,26,0.0,0.0,0.0,19
28280,crh,16567,-0.87%,-0.002138066,2666,26,0.0,0.0,0.0,19
28281,crh,16568,1.64%,0.00612259,2666,26,0.0,0.0,0.0,19
28282,crh,16569,0.61%,4.99759e-05,2666,26,0.0,0.0,0.0,19
28283,crh,16572,0.40%,-0.004197651,2666,26,0.0,0.0,0.0,19
28284,crh,16573,0.00%,0.001030659,2666,26,0.0,0.0,0.0,19
28285,crh,16574,3.25%,0.011437487,2666,26,0.0,0.0,0.0,19
28286,crh,16575,-0.24%,0.004704767,2666,26,0.0,0.0,0.0,19
28287,crh,16576,-0.24%,0.000876537,2666,26,0.0,0.0,0.0,19
28288,crh,16579,2.29%,0.004109947,2666,26,0.0,0.0,0.0,19
28289,crh,16580,-1.86%,-0.000789218,2666,26,0.0,0.0,0.0,19
28290,crh,16581,-0.05%,-0.000570614,2666,26,0.0,0.0,0.0,19
28291,crh,16582,0.48%,0.007013857,2666,26,0.0,0.0,0.0,19
28292,crh,16583,-0.10%,-0.000882414,2666,26,0.0,0.0,0.0,19
28293,crh,16587,-1.35%,0.00448707,2666,26,0.0,0.0,0.0,19
28294,crh,16588,2.34%,0.013386121,2666,26,0.0,0.0,0.0,19
28295,crh,16589,-0.14%,-0.000151309,2666,26,0.0,0.0,0.0,19
28296,crh,16596,-0.90%,0.004257242,2666,26,0.0,0.0,0.0,19
28297,crh,16597,0.57%,0.006048266,2666,26,0.0,0.0,0.0,19
28298,crh,16600,2.13%,0.00398708,2666,26,0.0,0.0,0.0,19
28299,crh,16601,0.70%,0.00138692,2666,26,0.0,0.0,0.0,19
28300,crh,16602,0.23%,-0.004020325,2666,26,0.0,0.0,0.0,19
28301,crh,16603,0.09%,0.00552928,2666,26,0.0,0.0,0.0,19
28302,crh,16604,1.52%,0.001313935,2666,26,0.0,0.0,0.0,19
28303,crh,16607,-0.45%,-0.000337068,2666,26,0.0,0.0,0.0,19
28304,crh,16608,-0.27%,0.004808192,2666,26,0.0,0.0,0.0,19
28305,crh,16609,-0.77%,0.00116199,2666,26,0.0,0.0,0.0,19
28306,crh,16610,-0.32%,0.004202994,2666,26,0.0,0.0,0.0,19
28307,crh,16611,0.00%,-0.008151721,2666,26,0.0,0.0,0.0,19
28308,crh,16614,-1.01%,-0.009713451,2666,26,0.0,0.0,0.0,19
28309,crh,16615,0.51%,0.008522274,2666,26,0.0,0.0,0.0,19
28310,crh,16616,0.19%,0.002964198,2666,26,0.0,0.0,0.0,19
28311,crh,16617,1.48%,-0.003136038,2666,26,0.0,0.0,0.0,19
28312,crh,16618,1.14%,0.007810287,2666,26,0.0,0.0,0.0,19
28313,crh,16622,-2.30%,0.000251759,2666,26,0.0,0.0,0.0,19
28314,crh,16623,0.05%,0.005896191,2666,26,0.0,0.0,0.0,19
28315,crh,16624,-1.57%,-0.018221237,2666,26,0.0,0.0,0.0,19
