,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
16416,bay,16553,-0.32%,-0.013582746,6210,62,0.0,0.0,0.0,19
16417,bay,16554,1.20%,-0.001417963,6210,62,0.0,0.0,0.0,19
16418,bay,16559,2.83%,0.009095093,6210,62,0.0,0.0,0.0,19
16419,bay,16560,-0.64%,0.005167558,6210,62,0.0,0.0,0.0,19
16420,bay,16561,-0.39%,0.005707819,6210,62,0.0,0.0,0.0,19
16421,bay,16562,0.58%,0.004337201,6210,62,0.0,0.0,0.0,19
16422,bay,16565,0.06%,-0.003390596,6210,62,0.0,0.0,0.0,19
16423,bay,16566,-0.13%,-0.007306199,6210,62,0.0,0.0,0.0,19
16424,bay,16567,0.64%,-0.002138066,6210,62,0.0,0.0,0.0,19
16425,bay,16568,1.86%,0.00612259,6210,62,0.0,0.0,0.0,19
16426,bay,16569,-0.38%,4.99759e-05,6210,62,0.0,0.0,0.0,19
16427,bay,16572,0.13%,-0.004197651,6210,62,0.0,0.0,0.0,19
16428,bay,16573,-0.13%,0.001030659,6210,62,0.0,0.0,0.0,19
16429,bay,16574,0.00%,0.011437487,6210,62,0.0,0.0,0.0,19
16430,bay,16575,0.82%,0.004704767,6210,62,0.0,0.0,0.0,19
16431,bay,16576,-0.50%,0.000876537,6210,62,0.0,0.0,0.0,19
16432,bay,16579,-0.25%,0.004109947,6210,62,0.0,0.0,0.0,19
16433,bay,16580,-0.13%,-0.000789218,6210,62,0.0,0.0,0.0,19
16434,bay,16581,-0.63%,-0.000570614,6210,62,0.0,0.0,0.0,19
16435,bay,16582,-0.51%,0.007013857,6210,62,0.0,0.0,0.0,19
16436,bay,16583,0.51%,-0.000882414,6210,62,0.0,0.0,0.0,19
16437,bay,16587,0.64%,0.00448707,6210,62,0.0,0.0,0.0,19
16438,bay,16588,0.38%,0.013386121,6210,62,0.0,0.0,0.0,19
16439,bay,16589,-1.19%,-0.000151309,6210,62,0.0,0.0,0.0,19
16440,bay,16596,-1.40%,0.004257242,6210,62,0.0,0.0,0.0,19
16441,bay,16597,1.55%,0.006048266,6210,62,0.0,0.0,0.0,19
16442,bay,16600,0.25%,0.00398708,6210,62,0.0,0.0,0.0,19
16443,bay,16601,-0.44%,0.00138692,6210,62,0.0,0.0,0.0,19
