,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
22344,brby,16553,-1.51%,-0.013582746,1822,18,0.0,0.0,0.0,19
22345,brby,16554,-0.42%,-0.001417963,1822,18,0.0,0.0,0.0,19
22346,brby,16559,0.21%,0.009095093,1822,18,0.0,0.0,0.0,19
22347,brby,16560,2.85%,0.005167558,1822,18,0.0,0.0,0.0,19
22348,brby,16561,-0.68%,0.005707819,1822,18,0.0,0.0,0.0,19
22349,brby,16562,-0.27%,0.004337201,1822,18,0.0,0.0,0.0,19
22350,brby,16565,0.89%,-0.003390596,1822,18,0.0,0.0,0.0,19
22351,brby,16566,-1.62%,-0.007306199,1822,18,0.0,0.0,0.0,19
22352,brby,16567,0.76%,-0.002138066,1822,18,0.0,0.0,0.0,19
22353,brby,16568,3.34%,0.00612259,1822,18,0.0,0.0,0.0,19
22354,brby,16569,0.33%,4.99759e-05,1822,18,0.0,0.0,0.0,19
22355,brby,16572,-0.33%,-0.004197651,1822,18,0.0,0.0,0.0,19
22356,brby,16573,-0.86%,0.001030659,1822,18,0.0,0.0,0.0,19
22357,brby,16574,0.60%,0.011437487,1822,18,0.0,0.0,0.0,19
22358,brby,16575,1.19%,0.004704767,1822,18,0.0,0.0,0.0,19
22359,brby,16576,0.13%,0.000876537,1822,18,0.0,0.0,0.0,19
22360,brby,16579,0.52%,0.004109947,1822,18,0.0,0.0,0.0,19
22361,brby,16580,-1.56%,-0.000789218,1822,18,0.0,0.0,0.0,19
22362,brby,16581,5.54%,-0.000570614,1822,18,0.0,0.0,0.0,19
22363,brby,16582,4.00%,0.007013857,1822,18,0.0,0.0,0.0,19
22364,brby,16583,-1.86%,-0.000882414,1822,18,0.0,0.0,0.0,19
22365,brby,16587,0.31%,0.00448707,1822,18,0.0,0.0,0.0,19
22366,brby,16588,-0.55%,0.013386121,1822,18,0.0,0.0,0.0,19
22367,brby,16589,-0.37%,-0.000151309,1822,18,0.0,0.0,0.0,19
22368,brby,16596,-0.86%,0.004257242,1822,18,0.0,0.0,0.0,19
22369,brby,16597,1.17%,0.006048266,1822,18,0.0,0.0,0.0,19
22370,brby,16600,0.30%,0.00398708,1822,18,0.0,0.0,0.0,19
22371,brby,16601,-1.34%,0.00138692,1822,18,0.0,0.0,0.0,19
22372,brby,16602,0.43%,-0.004020325,1822,18,0.0,0.0,0.0,19
22373,brby,16603,0.61%,0.00552928,1822,18,0.0,0.0,0.0,19
22374,brby,16604,-0.06%,0.001313935,1822,18,0.0,0.0,0.0,19
22375,brby,16607,-0.37%,-0.000337068,1822,18,0.0,0.0,0.0,19
22376,brby,16608,-0.61%,0.004808192,1822,18,0.0,0.0,0.0,19
22377,brby,16609,0.31%,0.00116199,1822,18,0.0,0.0,0.0,19
22378,brby,16610,-0.37%,0.004202994,1822,18,0.0,0.0,0.0,19
22379,brby,16611,-1.05%,-0.008151721,1822,18,0.0,0.0,0.0,19
22380,brby,16614,-1.62%,-0.009713451,1822,18,0.0,0.0,0.0,19
22381,brby,16615,1.01%,0.008522274,1822,18,0.0,0.0,0.0,19
22382,brby,16616,-0.50%,0.002964198,1822,18,0.0,0.0,0.0,19
22383,brby,16617,1.76%,-0.003136038,1822,18,0.0,0.0,0.0,19
22384,brby,16618,1.11%,0.007810287,1822,18,0.0,0.0,0.0,19
22385,brby,16622,-1.74%,0.000251759,1822,18,0.0,0.0,0.0,19
22386,brby,16623,0.95%,0.005896191,1822,18,0.0,0.0,0.0,19
22387,brby,16624,-2.94%,-0.018221237,1822,18,0.0,0.0,0.0,19
22388,brby,16625,3.35%,0.013775767,1822,18,0.0,0.0,0.0,19
22389,brby,16628,0.06%,0.005260896,1822,18,0.0,0.0,0.0,19
22390,brby,16629,2.62%,-0.003822247,1822,18,0.0,0.0,0.0,19
22391,brby,16630,6.19%,0.005712415,1822,18,0.0,0.0,0.0,19
22392,brby,16631,-0.40%,0.004567566,1822,18,0.0,0.0,0.0,19
