,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
32832,d_conx,16553,-2.03%,-0.013582746,2511,25,0.0,0.0,0.0,19
32833,d_conx,16554,0.02%,-0.001417963,2511,25,0.0,0.0,0.0,19
32834,d_conx,16559,1.17%,0.009095093,2511,25,0.0,0.0,0.0,19
32835,d_conx,16560,-6.23%,0.005167558,2511,25,0.0,0.0,0.0,19
32836,d_conx,16561,1.98%,0.005707819,2511,25,0.0,0.0,0.0,19
32837,d_conx,16562,-1.33%,0.004337201,2511,25,0.0,0.0,0.0,19
32838,d_conx,16565,-0.79%,-0.003390596,2511,25,0.0,0.0,0.0,19
32839,d_conx,16566,-0.20%,-0.007306199,2511,25,0.0,0.0,0.0,19
32840,d_conx,16567,0.91%,-0.002138066,2511,25,0.0,0.0,0.0,19
32841,d_conx,16568,1.59%,0.00612259,2511,25,0.0,0.0,0.0,19
32842,d_conx,16569,0.66%,4.99759e-05,2511,25,0.0,0.0,0.0,19
32843,d_conx,16572,-0.13%,-0.004197651,2511,25,0.0,0.0,0.0,19
32844,d_conx,16573,0.18%,0.001030659,2511,25,0.0,0.0,0.0,19
32845,d_conx,16574,1.63%,0.011437487,2511,25,0.0,0.0,0.0,19
32846,d_conx,16575,1.27%,0.004704767,2511,25,0.0,0.0,0.0,19
32847,d_conx,16576,-0.70%,0.000876537,2511,25,0.0,0.0,0.0,19
32848,d_conx,16579,1.79%,0.004109947,2511,25,0.0,0.0,0.0,19
32849,d_conx,16580,-1.41%,-0.000789218,2511,25,0.0,0.0,0.0,19
32850,d_conx,16581,1.40%,-0.000570614,2511,25,0.0,0.0,0.0,19
32851,d_conx,16582,0.33%,0.007013857,2511,25,0.0,0.0,0.0,19
32852,d_conx,16583,-0.63%,-0.000882414,2511,25,0.0,0.0,0.0,19
32853,d_conx,16587,-0.81%,0.00448707,2511,25,0.0,0.0,0.0,19
32854,d_conx,16588,1.11%,0.013386121,2511,25,0.0,0.0,0.0,19
32855,d_conx,16589,0.00%,-0.000151309,2511,25,0.0,0.0,0.0,19
32856,d_conx,16596,-0.81%,0.004257242,2511,25,0.0,0.0,0.0,19
32857,d_conx,16597,0.38%,0.006048266,2511,25,0.0,0.0,0.0,19
32858,d_conx,16600,0.43%,0.00398708,2511,25,0.0,0.0,0.0,19
32859,d_conx,16601,-1.47%,0.00138692,2511,25,0.0,0.0,0.0,19
32860,d_conx,16602,0.17%,-0.004020325,2511,25,0.0,0.0,0.0,19
32861,d_conx,16603,0.03%,0.00552928,2511,25,0.0,0.0,0.0,19
32862,d_conx,16604,0.23%,0.001313935,2511,25,0.0,0.0,0.0,19
32863,d_conx,16607,1.46%,-0.000337068,2511,25,0.0,0.0,0.0,19
32864,d_conx,16608,3.31%,0.004808192,2511,25,0.0,0.0,0.0,19
32865,d_conx,16609,1.66%,0.00116199,2511,25,0.0,0.0,0.0,19
32866,d_conx,16610,-2.08%,0.004202994,2511,25,0.0,0.0,0.0,19
32867,d_conx,16611,-1.17%,-0.008151721,2511,25,0.0,0.0,0.0,19
32868,d_conx,16614,-1.05%,-0.009713451,2511,25,0.0,0.0,0.0,19
32869,d_conx,16615,1.66%,0.008522274,2511,25,0.0,0.0,0.0,19
32870,d_conx,16616,1.96%,0.002964198,2511,25,0.0,0.0,0.0,19
32871,d_conx,16617,-1.86%,-0.003136038,2511,25,0.0,0.0,0.0,19
32872,d_conx,16618,0.64%,0.007810287,2511,25,0.0,0.0,0.0,19
32873,d_conx,16622,-0.99%,0.000251759,2511,25,0.0,0.0,0.0,19
32874,d_conx,16623,-0.10%,0.005896191,2511,25,0.0,0.0,0.0,19
32875,d_conx,16624,-1.35%,-0.018221237,2511,25,0.0,0.0,0.0,19
32876,d_conx,16625,0.34%,0.013775767,2511,25,0.0,0.0,0.0,19
32877,d_conx,16628,1.01%,0.005260896,2511,25,0.0,0.0,0.0,19
32878,d_conx,16629,0.25%,-0.003822247,2511,25,0.0,0.0,0.0,19
32879,d_conx,16630,3.04%,0.005712415,2511,25,0.0,0.0,0.0,19
32880,d_conx,16631,0.25%,0.004567566,2511,25,0.0,0.0,0.0,19
32881,d_conx,16632,-0.20%,-0.001803078,2511,25,0.0,0.0,0.0,19
32882,d_conx,16635,0.85%,-0.00235759,2511,25,0.0,0.0,0.0,19
32883,d_conx,16637,0.83%,0.001742948,2511,25,0.0,0.0,0.0,19
32884,d_conx,16638,0.52%,0.00144099,2511,25,0.0,0.0,0.0,19
32885,d_conx,16639,0.16%,0.000699887,2511,25,0.0,0.0,0.0,19
32886,d_conx,16642,-0.21%,0.004161065,2511,25,0.0,0.0,0.0,19
32887,d_conx,16643,-1.42%,0.000593994,2511,25,0.0,0.0,0.0,19
32888,d_conx,16644,0.32%,0.002805696,2511,25,0.0,0.0,0.0,19
32889,d_conx,16645,2.22%,0.004968441,2511,25,0.0,0.0,0.0,19
32890,d_conx,16646,0.17%,-0.000589054,2511,25,0.0,0.0,0.0,19
32891,d_conx,16649,1.98%,0.000929765,2511,25,0.0,0.0,0.0,19
