,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
20064,blnd,16553,-0.68%,-0.013582746,7031,70,0.0,0.0,0.0,19
20065,blnd,16554,,-0.001417963,7031,70,0.0,0.0,0.0,19
20066,blnd,16559,,0.009095093,7031,70,0.0,0.0,0.0,19
20067,blnd,16560,,0.005167558,7031,70,0.0,0.0,0.0,19
20068,blnd,16561,,0.005707819,7031,70,0.0,0.0,0.0,19
20069,blnd,16562,,0.004337201,7031,70,0.0,0.0,0.0,19
20070,blnd,16565,,-0.003390596,7031,70,0.0,0.0,0.0,19
20071,blnd,16566,,-0.007306199,7031,70,0.0,0.0,0.0,19
20072,blnd,16567,,-0.002138066,7031,70,0.0,0.0,0.0,19
20073,blnd,16568,,0.00612259,7031,70,0.0,0.0,0.0,19
20074,blnd,16569,,4.99759e-05,7031,70,0.0,0.0,0.0,19
20075,blnd,16572,,-0.004197651,7031,70,0.0,0.0,0.0,19
20076,blnd,16573,,0.001030659,7031,70,0.0,0.0,0.0,19
20077,blnd,16574,,0.011437487,7031,70,0.0,0.0,0.0,19
20078,blnd,16575,,0.004704767,7031,70,0.0,0.0,0.0,19
20079,blnd,16576,,0.000876537,7031,70,0.0,0.0,0.0,19
20080,blnd,16579,,0.004109947,7031,70,0.0,0.0,0.0,19
20081,blnd,16580,,-0.000789218,7031,70,0.0,0.0,0.0,19
20082,blnd,16581,,-0.000570614,7031,70,0.0,0.0,0.0,19
20083,blnd,16582,,0.007013857,7031,70,0.0,0.0,0.0,19
20084,blnd,16583,,-0.000882414,7031,70,0.0,0.0,0.0,19
20085,blnd,16587,,0.00448707,7031,70,0.0,0.0,0.0,19
20086,blnd,16588,,0.013386121,7031,70,0.0,0.0,0.0,19
20087,blnd,16589,,-0.000151309,7031,70,0.0,0.0,0.0,19
20088,blnd,16596,,0.004257242,7031,70,0.0,0.0,0.0,19
20089,blnd,16597,,0.006048266,7031,70,0.0,0.0,0.0,19
20090,blnd,16600,,0.00398708,7031,70,0.0,0.0,0.0,19
20091,blnd,16601,,0.00138692,7031,70,0.0,0.0,0.0,19
20092,blnd,16602,,-0.004020325,7031,70,0.0,0.0,0.0,19
20093,blnd,16603,,0.00552928,7031,70,0.0,0.0,0.0,19
20094,blnd,16604,,0.001313935,7031,70,0.0,0.0,0.0,19
20095,blnd,16607,,-0.000337068,7031,70,0.0,0.0,0.0,19
20096,blnd,16608,,0.004808192,7031,70,0.0,0.0,0.0,19
20097,blnd,16609,,0.00116199,7031,70,0.0,0.0,0.0,19
20098,blnd,16610,,0.004202994,7031,70,0.0,0.0,0.0,19
20099,blnd,16611,,-0.008151721,7031,70,0.0,0.0,0.0,19
20100,blnd,16614,,-0.009713451,7031,70,0.0,0.0,0.0,19
20101,blnd,16615,,0.008522274,7031,70,0.0,0.0,0.0,19
20102,blnd,16616,,0.002964198,7031,70,0.0,0.0,0.0,19
20103,blnd,16617,,-0.003136038,7031,70,0.0,0.0,0.0,19
20104,blnd,16618,,0.007810287,7031,70,0.0,0.0,0.0,19
20105,blnd,16622,,0.000251759,7031,70,0.0,0.0,0.0,19
20106,blnd,16623,,0.005896191,7031,70,0.0,0.0,0.0,19
20107,blnd,16624,,-0.018221237,7031,70,0.0,0.0,0.0,19
20108,blnd,16625,,0.013775767,7031,70,0.0,0.0,0.0,19
20109,blnd,16628,,0.005260896,7031,70,0.0,0.0,0.0,19
20110,blnd,16629,,-0.003822247,7031,70,0.0,0.0,0.0,19
20111,blnd,16630,,0.005712415,7031,70,0.0,0.0,0.0,19
20112,blnd,16631,,0.004567566,7031,70,0.0,0.0,0.0,19
20113,blnd,16632,,-0.001803078,7031,70,0.0,0.0,0.0,19
20114,blnd,16635,,-0.00235759,7031,70,0.0,0.0,0.0,19
20115,blnd,16637,,0.001742948,7031,70,0.0,0.0,0.0,19
20116,blnd,16638,,0.00144099,7031,70,0.0,0.0,0.0,19
20117,blnd,16639,,0.000699887,7031,70,0.0,0.0,0.0,19
20118,blnd,16642,,0.004161065,7031,70,0.0,0.0,0.0,19
20119,blnd,16643,,0.000593994,7031,70,0.0,0.0,0.0,19
20120,blnd,16644,,0.002805696,7031,70,0.0,0.0,0.0,19
20121,blnd,16645,,0.004968441,7031,70,0.0,0.0,0.0,19
20122,blnd,16646,,-0.000589054,7031,70,0.0,0.0,0.0,19
20123,blnd,16649,,0.000929765,7031,70,0.0,0.0,0.0,19
20124,blnd,16650,,0.00751486,7031,70,0.0,0.0,0.0,19
20125,blnd,16651,,-0.001221051,7031,70,0.0,0.0,0.0,19
