,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
18240,bg,16553,-1.44%,-0.013582746,1110,11,0.0,0.0,0.0,19
18241,bg,16554,-1.16%,-0.001417963,1110,11,0.0,0.0,0.0,19
18242,bg,16559,0.19%,0.009095093,1110,11,0.0,0.0,0.0,19
18243,bg,16560,0.37%,0.005167558,1110,11,0.0,0.0,0.0,19
18244,bg,16561,1.66%,0.005707819,1110,11,0.0,0.0,0.0,19
18245,bg,16562,1.21%,0.004337201,1110,11,0.0,0.0,0.0,19
18246,bg,16565,-0.18%,-0.003390596,1110,11,0.0,0.0,0.0,19
18247,bg,16566,0.36%,-0.007306199,1110,11,0.0,0.0,0.0,19
18248,bg,16567,-1.49%,-0.002138066,1110,11,0.0,0.0,0.0,19
18249,bg,16568,-1.69%,0.00612259,1110,11,0.0,0.0,0.0,19
18250,bg,16569,-0.31%,4.99759e-05,1110,11,0.0,0.0,0.0,19
18251,bg,16572,-0.18%,-0.004197651,1110,11,0.0,0.0,0.0,19
18252,bg,16573,-0.49%,0.001030659,1110,11,0.0,0.0,0.0,19
18253,bg,16574,1.92%,0.011437487,1110,11,0.0,0.0,0.0,19
18254,bg,16575,-0.30%,0.004704767,1110,11,0.0,0.0,0.0,19
18255,bg,16576,1.16%,0.000876537,1110,11,0.0,0.0,0.0,19
18256,bg,16579,-0.12%,0.004109947,1110,11,0.0,0.0,0.0,19
18257,bg,16580,0.48%,-0.000789218,1110,11,0.0,0.0,0.0,19
18258,bg,16581,0.72%,-0.000570614,1110,11,0.0,0.0,0.0,19
18259,bg,16582,1.19%,0.007013857,1110,11,0.0,0.0,0.0,19
18260,bg,16583,-0.71%,-0.000882414,1110,11,0.0,0.0,0.0,19
18261,bg,16587,-0.89%,0.00448707,1110,11,0.0,0.0,0.0,19
18262,bg,16588,2.94%,0.013386121,1110,11,0.0,0.0,0.0,19
18263,bg,16589,-0.23%,-0.000151309,1110,11,0.0,0.0,0.0,19
18264,bg,16596,0.93%,0.004257242,1110,11,0.0,0.0,0.0,19
18265,bg,16597,0.75%,0.006048266,1110,11,0.0,0.0,0.0,19
18266,bg,16600,0.86%,0.00398708,1110,11,0.0,0.0,0.0,19
18267,bg,16601,-0.23%,0.00138692,1110,11,0.0,0.0,0.0,19
18268,bg,16602,-1.19%,-0.004020325,1110,11,0.0,0.0,0.0,19
18269,bg,16603,1.61%,0.00552928,1110,11,0.0,0.0,0.0,19
18270,bg,16604,1.58%,0.001313935,1110,11,0.0,0.0,0.0,19
18271,bg,16607,1.50%,-0.000337068,1110,11,0.0,0.0,0.0,19
18272,bg,16608,0.16%,0.004808192,1110,11,0.0,0.0,0.0,19
18273,bg,16609,-1.04%,0.00116199,1110,11,0.0,0.0,0.0,19
18274,bg,16610,1.05%,0.004202994,1110,11,0.0,0.0,0.0,19
18275,bg,16611,-0.71%,-0.008151721,1110,11,0.0,0.0,0.0,19
18276,bg,16614,0.11%,-0.009713451,1110,11,0.0,0.0,0.0,19
18277,bg,16615,4.02%,0.008522274,1110,11,0.0,0.0,0.0,19
18278,bg,16616,-1.54%,0.002964198,1110,11,0.0,0.0,0.0,19
18279,bg,16617,-1.24%,-0.003136038,1110,11,0.0,0.0,0.0,19
18280,bg,16618,2.94%,0.007810287,1110,11,0.0,0.0,0.0,19
18281,bg,16622,-0.52%,0.000251759,1110,11,0.0,0.0,0.0,19
18282,bg,16623,0.26%,0.005896191,1110,11,0.0,0.0,0.0,19
18283,bg,16624,-0.84%,-0.018221237,1110,11,0.0,0.0,0.0,19
18284,bg,16625,1.22%,0.013775767,1110,11,0.0,0.0,0.0,19
18285,bg,16628,-1.21%,0.005260896,1110,11,0.0,0.0,0.0,19
18286,bg,16629,0.37%,-0.003822247,1110,11,0.0,0.0,0.0,19
18287,bg,16630,-0.85%,0.005712415,1110,11,0.0,0.0,0.0,19
18288,bg,16631,0.05%,0.004567566,1110,11,0.0,0.0,0.0,19
18289,bg,16632,-2.45%,-0.001803078,1110,11,0.0,0.0,0.0,19
18290,bg,16635,-0.71%,-0.00235759,1110,11,0.0,0.0,0.0,19
18291,bg,16637,0.55%,0.001742948,1110,11,0.0,0.0,0.0,19
18292,bg,16638,-1.85%,0.00144099,1110,11,0.0,0.0,0.0,19
18293,bg,16639,2.33%,0.000699887,1110,11,0.0,0.0,0.0,19
18294,bg,16642,1.47%,0.004161065,1110,11,0.0,0.0,0.0,19
18295,bg,16643,0.53%,0.000593994,1110,11,0.0,0.0,0.0,19
18296,bg,16644,1.06%,0.002805696,1110,11,0.0,0.0,0.0,19
18297,bg,16645,-1.26%,0.004968441,1110,11,0.0,0.0,0.0,19
18298,bg,16646,0.48%,-0.000589054,1110,11,0.0,0.0,0.0,19
18299,bg,16649,0.85%,0.000929765,1110,11,0.0,0.0,0.0,19
18300,bg,16650,1.10%,0.00751486,1110,11,0.0,0.0,0.0,19
18301,bg,16651,2.03%,-0.001221051,1110,11,0.0,0.0,0.0,19
18302,bg,16652,-0.41%,-0.007534257,1110,11,0.0,0.0,0.0,19
18303,bg,16653,1.23%,-0.003800867,1110,11,0.0,0.0,0.0,19
18304,bg,16656,1.06%,0.006249821,1110,11,0.0,0.0,0.0,19
18305,bg,16657,3.00%,0.00610608,1110,11,0.0,0.0,0.0,19
18306,bg,16658,0.18%,0.008320427,1110,11,0.0,0.0,0.0,19
18307,bg,16659,0.63%,-0.003109527,1110,11,0.0,0.0,0.0,19
18308,bg,16660,-0.87%,-0.002267577,1110,11,0.0,0.0,0.0,19
18309,bg,16663,0.73%,-0.00040249,1110,11,0.0,0.0,0.0,19
18310,bg,16664,-1.65%,-0.00238477,1110,11,0.0,0.0,0.0,19
18311,bg,16665,-0.59%,-0.002567908,1110,11,0.0,0.0,0.0,19
18312,bg,16666,-2.63%,-0.003153555,1110,11,0.0,0.0,0.0,19
18313,bg,16667,0.56%,0.009546662,1110,11,0.0,0.0,0.0,19
18314,bg,16670,0.10%,0.000672486,1110,11,0.0,0.0,0.0,19
18315,bg,16672,-0.31%,-0.010565436,1110,11,0.0,0.0,0.0,19
18316,bg,16673,-0.71%,-0.006806104,1110,11,0.0,0.0,0.0,19
18317,bg,16679,1.52%,0.004000885,1110,11,0.0,0.0,0.0,19
18318,bg,16680,1.45%,0.007095878,1110,11,0.0,0.0,0.0,19
18319,bg,16681,0.20%,-0.000449724,1110,11,0.0,0.0,0.0,19
18320,bg,16685,0.89%,0.014010715,1110,11,0.0,0.0,0.0,19
18321,bg,16686,-1.08%,0.003797298,1110,11,0.0,0.0,0.0,19
18322,bg,16687,1.24%,-0.000962805,1110,11,0.0,0.0,0.0,19
18323,bg,16688,1.17%,0.003097197,1110,11,0.0,0.0,0.0,19
18324,bg,16691,-0.14%,0.002287577,1110,11,0.0,0.0,0.0,19
18325,bg,16692,-2.46%,-0.006935666,1110,11,0.0,0.0,0.0,19
18326,bg,16693,0.50%,0.003318491,1110,11,0.0,0.0,0.0,19
18327,bg,16694,1.48%,0.000246603,1110,11,0.0,0.0,0.0,19
18328,bg,16695,1.55%,0.006011041,1110,11,0.0,0.0,0.0,19
18329,bg,16698,3.11%,0.002443217,1110,11,0.0,0.0,0.0,19
18330,bg,16699,-1.21%,0.001109965,1110,11,0.0,0.0,0.0,19
18331,bg,16700,1.31%,-0.010290694,1110,11,0.0,0.0,0.0,19
18332,bg,16701,0.19%,-0.003597179,1110,11,0.0,0.0,0.0,19
18333,bg,16702,-1.20%,0.004717265,1110,11,0.0,0.0,0.0,19
18334,bg,16706,0.66%,0.00889761,1110,11,0.0,0.0,0.0,19
18335,bg,16707,-0.94%,0.008527436,1110,11,0.0,0.0,0.0,19
18336,bg,16708,1.23%,-0.003386793,1110,11,0.0,0.0,0.0,19
18337,bg,16709,0.37%,0.003648049,1110,11,0.0,0.0,0.0,19
18338,bg,16712,0.09%,0.007895011,1110,11,0.0,0.0,0.0,19
18339,bg,16713,-1.76%,0.002862391,1110,11,0.0,0.0,0.0,19
18340,bg,16714,-2.74%,-0.010289105,1110,11,0.0,0.0,0.0,19
18341,bg,16716,0.89%,-0.01831506,1110,11,0.0,0.0,0.0,19
18342,bg,16719,0.10%,0.002749305,1110,11,0.0,0.0,0.0,19
18343,bg,16720,1.08%,0.002301409,1110,11,0.0,0.0,0.0,19
18344,bg,16726,1.65%,-0.016069232,1110,11,0.0,0.0,0.0,19
18345,bg,16727,-1.02%,-0.001970045,1110,11,0.0,0.0,0.0,19
18346,bg,16728,-3.29%,-0.01732827,1110,11,0.0,0.0,0.0,19
18347,bg,16729,2.44%,0.004571787,1110,11,0.0,0.0,0.0,19
18348,bg,16730,0.52%,-0.004491244,1110,11,0.0,0.0,0.0,19
18349,bg,16733,1.86%,0.011762259,1110,11,0.0,0.0,0.0,19
18350,bg,16734,0.20%,-0.002951659,1110,11,0.0,0.0,0.0,19
18351,bg,16735,2.63%,0.00400675,1110,11,0.0,0.0,0.0,19
18352,bg,16736,-3.64%,-0.013241125,1110,11,0.0,0.0,0.0,19
18353,bg,16737,0.10%,0.001441202,1110,11,0.0,0.0,0.0,19
18354,bg,16740,1.22%,0.023867881,1110,11,0.0,0.0,0.0,19
18355,bg,16741,4.23%,0.000551193,1110,11,0.0,0.0,0.0,19
18356,bg,16742,2.13%,0.003811361,1110,11,0.0,0.0,0.0,19
18357,bg,16743,2.37%,0.014837744,1110,11,0.0,0.0,0.0,19
18358,bg,16744,-1.76%,-0.001233579,1110,11,0.0,0.0,0.0,19
18359,bg,16747,-0.56%,0.003898216,1110,11,0.0,0.0,0.0,19
18360,bg,16748,-0.19%,0.00047875,1110,11,0.0,0.0,0.0,19
