,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
7296,azn,16553,-0.65%,-0.013582746,2442,24,0.0,0.0,0.0,19
7297,azn,16554,0.44%,-0.001417963,2442,24,0.0,0.0,0.0,19
7298,azn,16559,2.81%,0.009095093,2442,24,0.0,0.0,0.0,19
7299,azn,16560,0.72%,0.005167558,2442,24,0.0,0.0,0.0,19
7300,azn,16561,-1.14%,0.005707819,2442,24,0.0,0.0,0.0,19
7301,azn,16562,0.73%,0.004337201,2442,24,0.0,0.0,0.0,19
7302,azn,16565,-1.02%,-0.003390596,2442,24,0.0,0.0,0.0,19
7303,azn,16566,-0.77%,-0.007306199,2442,24,0.0,0.0,0.0,19
7304,azn,16567,-0.56%,-0.002138066,2442,24,0.0,0.0,0.0,19
7305,azn,16568,0.13%,0.00612259,2442,24,0.0,0.0,0.0,19
7306,azn,16569,0.09%,4.99759e-05,2442,24,0.0,0.0,0.0,19
7307,azn,16572,0.78%,-0.004197651,2442,24,0.0,0.0,0.0,19
7308,azn,16573,1.08%,0.001030659,2442,24,0.0,0.0,0.0,19
7309,azn,16574,0.77%,0.011437487,2442,24,0.0,0.0,0.0,19
7310,azn,16575,-0.59%,0.004704767,2442,24,0.0,0.0,0.0,19
7311,azn,16576,-0.81%,0.000876537,2442,24,0.0,0.0,0.0,19
7312,azn,16579,-0.21%,0.004109947,2442,24,0.0,0.0,0.0,19
7313,azn,16580,-0.65%,-0.000789218,2442,24,0.0,0.0,0.0,19
7314,azn,16581,0.56%,-0.000570614,2442,24,0.0,0.0,0.0,19
7315,azn,16582,0.69%,0.007013857,2442,24,0.0,0.0,0.0,19
7316,azn,16583,0.26%,-0.000882414,2442,24,0.0,0.0,0.0,19
7317,azn,16587,-0.43%,0.00448707,2442,24,0.0,0.0,0.0,19
7318,azn,16588,0.86%,0.013386121,2442,24,0.0,0.0,0.0,19
7319,azn,16589,-1.23%,-0.000151309,2442,24,0.0,0.0,0.0,19
7320,azn,16596,0.87%,0.004257242,2442,24,0.0,0.0,0.0,19
7321,azn,16597,-0.22%,0.006048266,2442,24,0.0,0.0,0.0,19
