,Firmid,Realdate,Dprice,Dmarket,Nace,Nace2,Event,Bigevent,Upevent,Bigeventcount
27360,cpg,16553,-0.84%,-0.013582746,5530,55,0.0,0.0,0.0,19
27361,cpg,16554,-0.53%,-0.001417963,5530,55,0.0,0.0,0.0,19
27362,cpg,16559,1.93%,0.009095093,5530,55,0.0,0.0,0.0,19
27363,cpg,16560,0.11%,0.005167558,5530,55,0.0,0.0,0.0,19
27364,cpg,16561,0.63%,0.005707819,5530,55,0.0,0.0,0.0,19
27365,cpg,16562,-0.42%,0.004337201,5530,55,0.0,0.0,0.0,19
27366,cpg,16565,0.84%,-0.003390596,5530,55,0.0,0.0,0.0,19
27367,cpg,16566,-0.62%,-0.007306199,5530,55,0.0,0.0,0.0,19
27368,cpg,16567,-1.46%,-0.002138066,5530,55,0.0,0.0,0.0,19
27369,cpg,16568,-0.21%,0.00612259,5530,55,0.0,0.0,0.0,19
27370,cpg,16569,0.32%,4.99759e-05,5530,55,0.0,0.0,0.0,19
27371,cpg,16572,-0.53%,-0.004197651,5530,55,0.0,0.0,0.0,19
27372,cpg,16573,0.64%,0.001030659,5530,55,0.0,0.0,0.0,19
27373,cpg,16574,-5.61%,0.011437487,5530,55,0.0,0.0,0.0,19
27374,cpg,16575,0.67%,0.004704767,5530,55,0.0,0.0,0.0,19
27375,cpg,16576,-0.45%,0.000876537,5530,55,0.0,0.0,0.0,19
27376,cpg,16579,0.78%,0.004109947,5530,55,0.0,0.0,0.0,19
27377,cpg,16580,-0.44%,-0.000789218,5530,55,0.0,0.0,0.0,19
27378,cpg,16581,-1.12%,-0.000570614,5530,55,0.0,0.0,0.0,19
27379,cpg,16582,-0.23%,0.007013857,5530,55,0.0,0.0,0.0,19
27380,cpg,16583,-0.57%,-0.000882414,5530,55,0.0,0.0,0.0,19
27381,cpg,16587,-1.25%,0.00448707,5530,55,0.0,0.0,0.0,19
27382,cpg,16588,1.38%,0.013386121,5530,55,0.0,0.0,0.0,19
27383,cpg,16589,-0.11%,-0.000151309,5530,55,0.0,0.0,0.0,19
27384,cpg,16596,-1.57%,0.004257242,5530,55,0.0,0.0,0.0,19
27385,cpg,16597,0.34%,0.006048266,5530,55,0.0,0.0,0.0,19
27386,cpg,16600,-0.46%,0.00398708,5530,55,0.0,0.0,0.0,19
27387,cpg,16601,-0.46%,0.00138692,5530,55,0.0,0.0,0.0,19
27388,cpg,16602,0.57%,-0.004020325,5530,55,0.0,0.0,0.0,19
27389,cpg,16603,0.91%,0.00552928,5530,55,0.0,0.0,0.0,19
27390,cpg,16604,2.38%,0.001313935,5530,55,0.0,0.0,0.0,19
27391,cpg,16607,-0.44%,-0.000337068,5530,55,0.0,0.0,0.0,19
27392,cpg,16608,0.11%,0.004808192,5530,55,0.0,0.0,0.0,19
27393,cpg,16609,1.44%,0.00116199,5530,55,0.0,0.0,0.0,19
27394,cpg,16610,1.31%,0.004202994,5530,55,0.0,0.0,0.0,19
27395,cpg,16611,-1.51%,-0.008151721,5530,55,0.0,0.0,0.0,19
27396,cpg,16614,-1.31%,-0.009713451,5530,55,0.0,0.0,0.0,19
27397,cpg,16615,1.44%,0.008522274,5530,55,0.0,0.0,0.0,19
27398,cpg,16616,1.86%,0.002964198,5530,55,0.0,0.0,0.0,19
27399,cpg,16617,0.75%,-0.003136038,5530,55,0.0,0.0,0.0,19
27400,cpg,16618,2.03%,0.007810287,5530,55,0.0,0.0,0.0,19
27401,cpg,16622,-0.31%,0.000251759,5530,55,0.0,0.0,0.0,19
27402,cpg,16623,2.20%,0.005896191,5530,55,0.0,0.0,0.0,19
27403,cpg,16624,-2.15%,-0.018221237,5530,55,0.0,0.0,0.0,19
27404,cpg,16625,0.42%,0.013775767,5530,55,0.0,0.0,0.0,19
27405,cpg,16628,0.94%,0.005260896,5530,55,0.0,0.0,0.0,19
